Experimental_side,millis_since_start,datetime,MouseRFID,BottleLicked,BoutDuration,BoutLickNumber,BoutLickDuration,LickFrequency,Inter-Lick-Interval
RIGHT, 287954984, "2023/10/16 23:48:59", 16000015862, LEFT, 8691.00, 71.00, 3192.00, 8.17, 77.45
RIGHT, 288272077, "2023/10/16 23:54:17", 16000089249, RIGHT, 12608.00, 96.00, 4783.00, 7.61, 81.51
RIGHT, 288470644, "2023/10/16 23:57:35", 16000217412, LEFT, 6597.00, 53.00, 2226.00, 8.03, 82.47
RIGHT, 288562190, "2023/10/16 23:59:07", 16000015862, LEFT, 5819.00, 49.00, 1946.00, 8.42, 79.04
RIGHT, 288596962, "2023/10/16 23:59:42", 16000218931, RIGHT, 5425.00, 38.00, 1637.00, 7.00, 99.68
RIGHT, 288606718, "2023/10/16 23:59:51", 16000213436, LEFT, 6173.00, 45.00, 1836.00, 7.29, 96.38
RIGHT, 288671722, "2023/10/17 0:00:57", 16000213436, LEFT, 3705.00, 32.00, 1184.00, 8.64, 78.78
RIGHT, 288676781, "2023/10/17 0:01:02", 16000218931, RIGHT, 5427.00, 40.00, 1780.00, 7.37, 91.18
RIGHT, 288768818, "2023/10/17 0:02:34", 16000089249, RIGHT, 6253.00, 52.00, 2461.00, 8.32, 72.92
RIGHT, 288971494, "2023/10/17 0:05:57", 16000217412, RIGHT, 5885.00, 49.00, 2082.00, 8.33, 77.61
RIGHT, 289118514, "2023/10/17 0:08:24", 16000218931, LEFT, 4769.00, 41.00, 1635.00, 8.60, 76.44
RIGHT, 289126992, "2023/10/17 0:08:32", 16000213436, RIGHT, 8497.00, 67.00, 2908.00, 7.89, 83.42
RIGHT, 289147675, "2023/10/17 0:08:53", 16000218931, RIGHT, 2236.00, 16.00, 711.00, 7.16, 95.31
RIGHT, 289196435, "2023/10/17 0:09:42", 16000089249, LEFT, 5228.00, 43.00, 2015.00, 8.22, 74.72
RIGHT, 289625818, "2023/10/17 0:16:51", 16000015862, LEFT, 4930.00, 43.00, 1782.00, 8.72, 73.21
RIGHT, 289728876, "2023/10/17 0:18:35", 16000217412, LEFT, 3926.00, 32.00, 1260.00, 8.15, 83.31
RIGHT, 289742294, "2023/10/17 0:18:48", 16000015862, LEFT, 5299.00, 44.00, 1861.00, 8.30, 78.14
RIGHT, 289779638, "2023/10/17 0:19:25", 16000217412, LEFT, 4285.00, 35.00, 1415.00, 8.17, 82.00
RIGHT, 289791454, "2023/10/17 0:19:37", 16000218931, RIGHT, 4189.00, 32.00, 1426.00, 7.64, 86.34
RIGHT, 289819430, "2023/10/17 0:20:05", 16000213436, LEFT, 5649.00, 45.00, 1919.00, 7.97, 82.89
RIGHT, 289892535, "2023/10/17 0:21:18", 16000218931, RIGHT, 11454.00, 89.00, 4530.00, 7.77, 77.80
RIGHT, 289935784, "2023/10/17 0:22:02", 16000217412, RIGHT, 4729.00, 35.00, 1464.00, 7.40, 93.29
RIGHT, 290050795, "2023/10/17 0:23:57", 16000218931, RIGHT, 3053.00, 23.00, 965.00, 7.53, 90.78
RIGHT, 290069306, "2023/10/17 0:24:15", 16000213436, RIGHT, 3588.00, 25.00, 991.00, 6.97, 103.88
RIGHT, 290103341, "2023/10/17 0:24:49", 16000213436, LEFT, 5919.00, 49.00, 2038.00, 8.28, 79.20
RIGHT, 290276804, "2023/10/17 0:27:43", 16000218931, LEFT, 1646.00, 16.00, 606.00, 9.72, 65.00
RIGHT, 290386773, "2023/10/17 0:29:33", 16000218931, LEFT, 3679.00, 32.00, 1466.00, 8.70, 69.16
RIGHT, 290406943, "2023/10/17 0:29:53", 16000089249, LEFT, 2146.00, 19.00, 868.00, 8.85, 67.26
RIGHT, 290495808, "2023/10/17 0:31:22", 16000213436, RIGHT, 11622.00, 84.00, 3380.00, 7.23, 98.12
RIGHT, 290587105, "2023/10/17 0:32:53", 16000089249, RIGHT, 324.00, 4.00, 127.00, 12.35, 49.25
RIGHT, 290624121, "2023/10/17 0:33:31", 16000217412, LEFT, 7559.00, 63.00, 2763.00, 8.33, 76.13
RIGHT, 290700458, "2023/10/17 0:34:47", 16000218931, LEFT, 4360.00, 36.00, 1435.00, 8.26, 81.25
RIGHT, 290951682, "2023/10/17 0:38:58", 16000218931, RIGHT, 4971.00, 37.00, 1536.00, 7.44, 92.84
RIGHT, 291291480, "2023/10/17 0:44:38", 16000213436, RIGHT, 14054.00, 99.00, 4276.00, 7.04, 98.77
RIGHT, 291323818, "2023/10/17 0:45:11", 16000217412, RIGHT, 5965.00, 47.00, 2029.00, 7.88, 83.74
RIGHT, 291356769, "2023/10/17 0:45:44", 16000089249, LEFT, 3825.00, 33.00, 1530.00, 8.63, 69.55
RIGHT, 291437379, "2023/10/17 0:47:04", 16000218931, RIGHT, 5383.00, 42.00, 1706.00, 7.80, 87.55
RIGHT, 291452206, "2023/10/17 0:47:19", 16000218931, RIGHT, 333.00, 4.00, 172.00, 12.01, 40.25
RIGHT, 291472153, "2023/10/17 0:47:39", 16000213436, LEFT, 5142.00, 43.00, 1711.00, 8.36, 79.79
RIGHT, 291974599, "2023/10/17 0:56:02", 16000218931, RIGHT, 6911.00, 49.00, 2163.00, 7.09, 96.90
RIGHT, 292133558, "2023/10/17 0:58:41", 16000213436, RIGHT, 11606.00, 77.00, 3435.00, 6.63, 106.12
RIGHT, 292432872, "2023/10/17 1:03:41", 16000217412, RIGHT, 7282.00, 56.00, 2561.00, 7.69, 84.30
RIGHT, 292674756, "2023/10/17 1:07:43", 16000218931, RIGHT, 6737.00, 55.00, 2484.00, 8.16, 77.33
RIGHT, 292729477, "2023/10/17 1:08:38", 16000089249, RIGHT, 1357.00, 14.00, 486.00, 10.32, 62.21
RIGHT, 292782696, "2023/10/17 1:09:31", 16000218931, LEFT, 2550.00, 19.00, 753.00, 7.45, 94.58
RIGHT, 292880803, "2023/10/17 1:11:09", 16000217412, LEFT, 3927.00, 33.00, 1146.00, 8.40, 84.27
RIGHT, 292991994, "2023/10/17 1:13:00", 16000089249, LEFT, 1096.00, 11.00, 392.00, 10.04, 64.00
RIGHT, 293108790, "2023/10/17 1:14:57", 16000218931, RIGHT, 7601.00, 60.00, 2568.00, 7.89, 83.88
RIGHT, 293261102, "2023/10/17 1:17:30", 16000217412, LEFT, 4925.00, 42.00, 1688.00, 8.53, 77.07
RIGHT, 293674782, "2023/10/17 1:24:24", 16000089249, RIGHT, 8408.00, 65.00, 2950.00, 7.73, 83.97
RIGHT, 293756559, "2023/10/17 1:25:46", 16000213436, RIGHT, 8458.00, 56.00, 2266.00, 6.62, 110.57
RIGHT, 294008826, "2023/10/17 1:29:58", 16000218931, RIGHT, 1565.00, 12.00, 515.00, 7.67, 87.50
RIGHT, 294087034, "2023/10/17 1:31:16", 16000217412, RIGHT, 7934.00, 59.00, 2365.00, 7.44, 94.39
RIGHT, 294112358, "2023/10/17 1:31:42", 16000218931, RIGHT, 2201.00, 18.00, 723.00, 8.18, 82.11
RIGHT, 294326190, "2023/10/17 1:35:16", 16000213436, LEFT, 7493.00, 60.00, 2435.00, 8.01, 84.30
RIGHT, 294661667, "2023/10/17 1:40:51", 16000217412, LEFT, 7853.00, 63.00, 2725.00, 8.02, 81.40
RIGHT, 294985856, "2023/10/17 1:46:16", 16000213436, LEFT, 7503.00, 59.00, 2482.00, 7.86, 85.10
RIGHT, 295690932, "2023/10/17 1:58:01", 16000089249, LEFT, 5683.00, 47.00, 2211.00, 8.27, 73.87
RIGHT, 295789913, "2023/10/17 1:59:41", 16000218931, RIGHT, 2731.00, 23.00, 1078.00, 8.42, 71.87
RIGHT, 296030043, "2023/10/17 2:03:41", 16000213436, RIGHT, 7697.00, 59.00, 2577.00, 7.67, 86.78
RIGHT, 296178432, "2023/10/17 2:06:09", 16000218931, LEFT, 2356.00, 20.00, 785.00, 8.49, 78.55
RIGHT, 296593541, "2023/10/17 2:13:05", 16000218931, RIGHT, 2706.00, 19.00, 785.00, 7.02, 101.11
RIGHT, 296600209, "2023/10/17 2:13:11", 16000218931, RIGHT, 353.00, 4.00, 136.00, 11.33, 54.25
RIGHT, 296656741, "2023/10/17 2:14:08", 16000218931, RIGHT, 878.00, 9.00, 351.00, 10.25, 58.56
RIGHT, 296754624, "2023/10/17 2:15:46", 16000089249, LEFT, 2170.00, 20.00, 784.00, 9.22, 69.30
RIGHT, 296841627, "2023/10/17 2:17:13", 16000218931, RIGHT, 3598.00, 28.00, 1185.00, 7.78, 86.18
RIGHT, 297190815, "2023/10/17 2:23:03", 16000213436, LEFT, 6482.00, 50.00, 2021.00, 7.71, 89.22
RIGHT, 297243522, "2023/10/17 2:23:55", 16000218931, LEFT, 4481.00, 39.00, 1541.00, 8.70, 75.38
RIGHT, 297528755, "2023/10/17 2:28:41", 16000218931, RIGHT, 8382.00, 67.00, 3133.00, 7.99, 78.34
RIGHT, 297613760, "2023/10/17 2:30:06", 16000218931, LEFT, 4103.00, 36.00, 1567.00, 8.77, 70.44
RIGHT, 297963447, "2023/10/17 2:35:56", 16000218931, LEFT, 6061.00, 50.00, 2194.00, 8.25, 77.34
RIGHT, 298411219, "2023/10/17 2:43:24", 16000218931, RIGHT, 6379.00, 48.00, 2063.00, 7.52, 89.92
RIGHT, 298493117, "2023/10/17 2:44:46", 16000218931, LEFT, 1368.00, 13.00, 543.00, 9.50, 63.46
RIGHT, 298723231, "2023/10/17 2:48:36", 16000218931, RIGHT, 2180.00, 19.00, 821.00, 8.72, 71.53
RIGHT, 299040523, "2023/10/17 2:53:54", 16000089249, RIGHT, 788.00, 8.00, 315.00, 10.15, 59.13
RIGHT, 299239240, "2023/10/17 2:57:13", 16000089249, RIGHT, 2580.00, 21.00, 851.00, 8.14, 82.33
RIGHT, 299250808, "2023/10/17 2:57:24", 16000089249, RIGHT, 656.00, 7.00, 262.00, 10.67, 56.29
RIGHT, 299258382, "2023/10/17 2:57:32", 16000089249, RIGHT, 1383.00, 7.00, 220.00, 5.06, 166.14
RIGHT, 299265964, "2023/10/17 2:57:39", 16000089249, RIGHT, 1499.00, 11.00, 427.00, 7.34, 97.45
RIGHT, 299285909, "2023/10/17 2:57:59", 16000217412, LEFT, 4788.00, 37.00, 1436.00, 7.73, 90.59
RIGHT, 299483312, "2023/10/17 3:01:17", 16000218931, RIGHT, 6460.00, 48.00, 2271.00, 7.43, 87.27
RIGHT, 299791645, "2023/10/17 3:06:26", 16000217412, LEFT, 4961.00, 40.00, 1666.00, 8.06, 82.37
RIGHT, 299958712, "2023/10/17 3:09:13", 16000218931, LEFT, 4527.00, 37.00, 1581.00, 8.17, 79.62
RIGHT, 300157650, "2023/10/17 3:12:32", 16000015862, LEFT, 227.00, 3.00, 96.00, 13.22, 43.67
RIGHT, 300345091, "2023/10/17 3:15:39", 16000015862, RIGHT, 6030.00, 45.00, 1714.00, 7.46, 95.91
RIGHT, 300929496, "2023/10/17 3:25:24", 16000217412, LEFT, 6888.00, 57.00, 2374.00, 8.28, 79.19
RIGHT, 301250839, "2023/10/17 3:30:46", 16000218931, RIGHT, 3715.00, 26.00, 1199.00, 7.00, 96.77
RIGHT, 301286001, "2023/10/17 3:31:21", 16000089249, RIGHT, 7409.00, 61.00, 2700.00, 8.23, 77.20
RIGHT, 301561851, "2023/10/17 3:35:57", 16000015862, RIGHT, 3270.00, 27.00, 1097.00, 8.26, 80.48
RIGHT, 301930511, "2023/10/17 3:42:06", 16000015862, LEFT, 7798.00, 62.00, 2621.00, 7.95, 83.50
RIGHT, 301944480, "2023/10/17 3:42:20", 16000015862, LEFT, 7277.00, 56.00, 2287.00, 7.70, 89.11
RIGHT, 302016194, "2023/10/17 3:43:32", 16000015862, LEFT, 3865.00, 33.00, 1366.00, 8.54, 75.73
RIGHT, 302212230, "2023/10/17 3:46:48", 16000218931, RIGHT, 2342.00, 17.00, 723.00, 7.26, 95.24
RIGHT, 302266552, "2023/10/17 3:47:42", 16000217412, LEFT, 5658.00, 46.00, 1771.00, 8.13, 84.50
RIGHT, 302503095, "2023/10/17 3:51:39", 16000217412, LEFT, 4850.00, 40.00, 1662.00, 8.25, 79.70
RIGHT, 302574083, "2023/10/17 3:52:50", 16000015862, RIGHT, 4985.00, 38.00, 1417.00, 7.62, 93.89
RIGHT, 302716057, "2023/10/17 3:55:12", 16000218931, RIGHT, 1306.00, 12.00, 380.00, 9.19, 77.17
RIGHT, 303019021, "2023/10/17 4:00:16", 16000015862, LEFT, 2268.00, 20.00, 705.00, 8.82, 78.15
RIGHT, 303041279, "2023/10/17 4:00:38", 16000217412, LEFT, 3028.00, 22.00, 838.00, 7.27, 99.55
RIGHT, 303261953, "2023/10/17 4:04:19", 16000089249, LEFT, 8165.00, 64.00, 2815.00, 7.84, 83.59
RIGHT, 303366952, "2023/10/17 4:06:04", 16000218931, RIGHT, 5792.00, 44.00, 2119.00, 7.60, 83.48
RIGHT, 303379341, "2023/10/17 4:06:16", 16000015862, LEFT, 13088.00, 107.00, 4840.00, 8.18, 77.08
RIGHT, 303424910, "2023/10/17 4:07:02", 16000218931, RIGHT, 419.00, 4.00, 156.00, 9.55, 65.75
RIGHT, 303818085, "2023/10/17 4:13:35", 16000218931, LEFT, 4536.00, 33.00, 1326.00, 7.28, 97.27
RIGHT, 303873424, "2023/10/17 4:14:31", 16000218931, RIGHT, 1574.00, 13.00, 530.00, 8.26, 80.31
RIGHT, 303902017, "2023/10/17 4:14:59", 16000089249, LEFT, 3678.00, 31.00, 1296.00, 8.43, 76.84
RIGHT, 304059201, "2023/10/17 4:17:37", 16000218931, RIGHT, 541.00, 6.00, 211.00, 11.09, 55.00
RIGHT, 304203409, "2023/10/17 4:20:01", 16000015862, LEFT, 11089.00, 89.00, 3727.00, 8.03, 82.72
RIGHT, 304301262, "2023/10/17 4:21:39", 16000217412, RIGHT, 5880.00, 42.00, 1795.00, 7.14, 97.26
RIGHT, 304397310, "2023/10/17 4:23:15", 16000218931, RIGHT, 4769.00, 36.00, 1471.00, 7.55, 91.61
RIGHT, 304570384, "2023/10/17 4:26:08", 16000217412, LEFT, 3255.00, 29.00, 1053.00, 8.91, 75.93
RIGHT, 304639842, "2023/10/17 4:27:18", 16000218931, RIGHT, 1191.00, 9.00, 368.00, 7.56, 91.44
RIGHT, 304661441, "2023/10/17 4:27:39", 16000213436, RIGHT, 9931.00, 69.00, 2609.00, 6.95, 106.12
RIGHT, 304666142, "2023/10/17 4:27:44", 16000218931, LEFT, 4564.00, 39.00, 1646.00, 8.55, 74.82
RIGHT, 304670357, "2023/10/17 4:27:48", 16000218931, LEFT, 2201.00, 18.00, 845.00, 8.18, 75.33
RIGHT, 304793178, "2023/10/17 4:29:51", 16000089249, LEFT, 2892.00, 26.00, 1060.00, 8.99, 70.46
RIGHT, 304816071, "2023/10/17 4:30:14", 16000217412, RIGHT, 8691.00, 58.00, 2483.00, 6.67, 107.03
RIGHT, 304946913, "2023/10/17 4:32:25", 16000015862, RIGHT, 3194.00, 28.00, 1108.00, 8.77, 74.50
RIGHT, 304953949, "2023/10/17 4:32:32", 16000218931, RIGHT, 5465.00, 46.00, 1954.00, 8.42, 76.33
RIGHT, 304960690, "2023/10/17 4:32:39", 16000015862, LEFT, 5750.00, 46.00, 1841.00, 8.00, 84.98
RIGHT, 304974421, "2023/10/17 4:32:53", 16000213436, RIGHT, 3861.00, 24.00, 890.00, 6.22, 123.79
RIGHT, 304979359, "2023/10/17 4:32:57", 16000015862, LEFT, 2246.00, 21.00, 860.00, 9.35, 66.00
RIGHT, 305027582, "2023/10/17 4:33:46", 16000089249, LEFT, 6995.00, 59.00, 2623.00, 8.43, 74.10
RIGHT, 305083087, "2023/10/17 4:34:41", 16000213436, RIGHT, 3451.00, 27.00, 947.00, 7.82, 92.74
RIGHT, 305138619, "2023/10/17 4:35:37", 16000089249, RIGHT, 3290.00, 29.00, 1200.00, 8.81, 72.07
RIGHT, 305287271, "2023/10/17 4:38:06", 16000218931, RIGHT, 5854.00, 43.00, 1905.00, 7.35, 91.84
RIGHT, 305300923, "2023/10/17 4:38:19", 16000218931, RIGHT, 4093.00, 32.00, 1532.00, 7.82, 80.03
RIGHT, 305307556, "2023/10/17 4:38:26", 16000218931, RIGHT, 625.00, 5.00, 206.00, 8.00, 83.80
RIGHT, 305460082, "2023/10/17 4:40:59", 16000217412, LEFT, 4956.00, 41.00, 1584.00, 8.27, 82.24
RIGHT, 305485219, "2023/10/17 4:41:24", 16000213436, LEFT, 6949.00, 56.00, 2107.00, 8.06, 86.46
RIGHT, 306018072, "2023/10/17 4:50:17", 16000015862, LEFT, 9267.00, 75.00, 3103.00, 8.09, 82.19
RIGHT, 306175972, "2023/10/17 4:52:55", 16000089249, LEFT, 5036.00, 43.00, 1849.00, 8.54, 74.12
RIGHT, 306251877, "2023/10/17 4:54:11", 16000218931, RIGHT, 3230.00, 23.00, 989.00, 7.12, 97.43
RIGHT, 306266781, "2023/10/17 4:54:26", 16000213436, LEFT, 2494.00, 23.00, 788.00, 9.22, 74.17
RIGHT, 306315741, "2023/10/17 4:55:15", 16000218931, LEFT, 3073.00, 27.00, 1185.00, 8.79, 69.93
RIGHT, 306323733, "2023/10/17 4:55:23", 16000089249, RIGHT, 1242.00, 12.00, 408.00, 9.66, 69.50
RIGHT, 306483552, "2023/10/17 4:58:03", 16000217412, LEFT, 9323.00, 67.00, 2558.00, 7.19, 100.97
RIGHT, 306756250, "2023/10/17 5:02:36", 16000015862, LEFT, 313.00, 4.00, 141.00, 12.78, 43.00
RIGHT, 306760928, "2023/10/17 5:02:40", 16000089249, RIGHT, 1756.00, 17.00, 641.00, 9.68, 65.59
RIGHT, 306833902, "2023/10/17 5:03:53", 16000015862, LEFT, 10906.00, 86.00, 3546.00, 7.89, 85.58
RIGHT, 307172748, "2023/10/17 5:09:33", 16000213436, RIGHT, 7277.00, 48.00, 1847.00, 6.60, 113.12
RIGHT, 307277351, "2023/10/17 5:11:17", 16000089249, LEFT, 838.00, 9.00, 353.00, 10.74, 53.89
RIGHT, 307294852, "2023/10/17 5:11:35", 16000218931, LEFT, 3816.00, 31.00, 1268.00, 8.12, 82.19
RIGHT, 308104728, "2023/10/17 5:25:05", 16000015862, LEFT, 4942.00, 40.00, 1576.00, 8.09, 84.15
RIGHT, 308130916, "2023/10/17 5:25:32", 16000015862, LEFT, 3271.00, 28.00, 1073.00, 8.56, 78.50
RIGHT, 308150663, "2023/10/17 5:25:51", 16000217412, LEFT, 6218.00, 50.00, 2121.00, 8.04, 81.94
RIGHT, 308173492, "2023/10/17 5:26:14", 16000218931, RIGHT, 2221.00, 20.00, 793.00, 9.00, 71.40
RIGHT, 308289662, "2023/10/17 5:28:10", 16000218931, RIGHT, 5637.00, 40.00, 1829.00, 7.10, 95.20
RIGHT, 308706196, "2023/10/17 5:35:07", 16000089249, RIGHT, 4577.00, 37.00, 1608.00, 8.08, 80.24
RIGHT, 309916513, "2023/10/17 5:55:19", 16000089249, LEFT, 641.00, 7.00, 255.00, 10.92, 55.14
RIGHT, 309929982, "2023/10/17 5:55:32", 16000089249, LEFT, 458.00, 5.00, 175.00, 10.92, 56.60
RIGHT, 310478350, "2023/10/17 6:04:41", 16000217412, LEFT, 9197.00, 75.00, 3218.00, 8.15, 79.72
RIGHT, 310782185, "2023/10/17 6:09:45", 16000217412, RIGHT, 5268.00, 41.00, 1703.00, 7.78, 86.95
RIGHT, 310867291, "2023/10/17 6:11:10", 16000217412, LEFT, 3420.00, 30.00, 1226.00, 8.77, 73.13
RIGHT, 310965845, "2023/10/17 6:12:49", 16000218931, LEFT, 5253.00, 43.00, 1869.00, 8.19, 78.70
RIGHT, 311113503, "2023/10/17 6:15:17", 16000015862, LEFT, 3713.00, 32.00, 1264.00, 8.62, 76.53
RIGHT, 311236171, "2023/10/17 6:17:19", 16000218931, LEFT, 3939.00, 34.00, 1394.00, 8.63, 74.85
RIGHT, 311252252, "2023/10/17 6:17:35", 16000218931, LEFT, 439.00, 5.00, 192.00, 11.39, 49.40
RIGHT, 311727730, "2023/10/17 6:25:31", 16000218931, RIGHT, 8861.00, 67.00, 3201.00, 7.56, 84.48
RIGHT, 311939842, "2023/10/17 6:29:04", 16000015862, RIGHT, 6474.00, 47.00, 1768.00, 7.26, 100.13
RIGHT, 312109825, "2023/10/17 6:31:54", 16000218931, RIGHT, 5742.00, 44.00, 1932.00, 7.66, 86.59
RIGHT, 312123058, "2023/10/17 6:32:07", 16000218931, RIGHT, 238.00, 3.00, 127.00, 12.61, 37.00
RIGHT, 312575733, "2023/10/17 6:39:40", 16000218931, LEFT, 3298.00, 28.00, 1144.00, 8.49, 76.93
RIGHT, 312587754, "2023/10/17 6:39:52", 16000015862, RIGHT, 6546.00, 53.00, 2223.00, 8.10, 81.57
RIGHT, 312775955, "2023/10/17 6:43:01", 16000015862, LEFT, 2420.00, 23.00, 850.00, 9.50, 68.26
RIGHT, 315727877, "2023/10/17 7:32:15", 16000218931, RIGHT, 2915.00, 20.00, 881.00, 6.86, 101.70
RIGHT, 315959879, "2023/10/17 7:36:07", 16000218931, LEFT, 4007.00, 31.00, 1318.00, 7.74, 86.74
RIGHT, 316004442, "2023/10/17 7:36:52", 16000218931, LEFT, 6810.00, 49.00, 2491.00, 7.20, 88.14
RIGHT, 316773773, "2023/10/17 7:49:42", 16000213436, RIGHT, 1324.00, 12.00, 483.00, 9.06, 70.08
RIGHT, 316835256, "2023/10/17 7:50:44", 16000213436, RIGHT, 4068.00, 35.00, 1366.00, 8.60, 77.20
RIGHT, 316992964, "2023/10/17 7:53:21", 16000213436, RIGHT, 7694.00, 53.00, 2348.00, 6.89, 100.87
RIGHT, 317058110, "2023/10/17 7:54:27", 16000213436, RIGHT, 4492.00, 35.00, 1353.00, 7.79, 89.69
RIGHT, 317314362, "2023/10/17 7:58:43", 16000217412, LEFT, 5057.00, 40.00, 1581.00, 7.91, 86.90
RIGHT, 317407408, "2023/10/17 8:00:16", 16000217412, RIGHT, 6667.00, 48.00, 1846.00, 7.20, 100.44
RIGHT, 317545648, "2023/10/17 8:02:35", 16000213436, LEFT, 4874.00, 36.00, 1446.00, 7.39, 95.22
RIGHT, 318057711, "2023/10/17 8:11:07", 16000217412, LEFT, 6785.00, 55.00, 2308.00, 8.11, 81.40
RIGHT, 318109198, "2023/10/17 8:11:59", 16000213436, LEFT, 2168.00, 20.00, 696.00, 9.23, 73.60
RIGHT, 318232243, "2023/10/17 8:14:02", 16000217412, LEFT, 2926.00, 26.00, 1079.00, 8.89, 71.04
RIGHT, 318544973, "2023/10/17 8:19:15", 16000218931, RIGHT, 9001.00, 58.00, 2716.00, 6.44, 108.36
RIGHT, 318616372, "2023/10/17 8:20:26", 16000213436, LEFT, 9030.00, 61.00, 2428.00, 6.76, 108.23
RIGHT, 318777293, "2023/10/17 8:23:07", 16000218931, RIGHT, 5005.00, 30.00, 1358.00, 5.99, 121.57
RIGHT, 318783536, "2023/10/17 8:23:14", 16000218931, RIGHT, 2687.00, 18.00, 780.00, 6.70, 105.94
RIGHT, 319024978, "2023/10/17 8:27:15", 16000217412, LEFT, 3147.00, 28.00, 1017.00, 8.90, 76.07
RIGHT, 319156364, "2023/10/17 8:29:27", 16000218931, RIGHT, 3025.00, 26.00, 1177.00, 8.60, 71.08
RIGHT, 319222455, "2023/10/17 8:30:33", 16000213436, RIGHT, 6708.00, 47.00, 1920.00, 7.01, 101.87
RIGHT, 319415867, "2023/10/17 8:33:47", 16000218931, LEFT, 5702.00, 46.00, 2174.00, 8.07, 76.70
RIGHT, 319428037, "2023/10/17 8:33:59", 16000218931, LEFT, 1687.00, 15.00, 610.00, 8.89, 71.80
RIGHT, 319529773, "2023/10/17 8:35:41", 16000218931, RIGHT, 6097.00, 44.00, 2103.00, 7.22, 90.77
RIGHT, 319926785, "2023/10/17 8:42:18", 16000213436, LEFT, 7193.00, 56.00, 2431.00, 7.79, 85.04
RIGHT, 325552077, "2023/10/17 10:16:08", 16000015862, LEFT, 7800.00, 61.00, 2552.00, 7.82, 86.03
RIGHT, 330122759, "2023/10/17 11:32:23", 16000218931, LEFT, 3278.00, 27.00, 1188.00, 8.24, 77.41
RIGHT, 330269382, "2023/10/17 11:34:50", 16000218931, RIGHT, 4688.00, 34.00, 1385.00, 7.25, 97.15
RIGHT, 330605162, "2023/10/17 11:40:26", 16000217412, LEFT, 8738.00, 61.00, 2765.00, 6.98, 97.92
RIGHT, 330626671, "2023/10/17 11:40:48", 16000089249, LEFT, 12642.00, 94.00, 5104.00, 7.44, 80.19
RIGHT, 330753129, "2023/10/17 11:42:54", 16000217412, LEFT, 6043.00, 47.00, 1963.00, 7.78, 86.81
RIGHT, 330758527, "2023/10/17 11:43:00", 16000218931, RIGHT, 6009.00, 44.00, 2089.00, 7.32, 89.09
RIGHT, 330768857, "2023/10/17 11:43:10", 16000218931, RIGHT, 5065.00, 38.00, 1961.00, 7.50, 81.68
RIGHT, 331012085, "2023/10/17 11:47:13", 16000217412, RIGHT, 610.00, 5.00, 119.00, 8.20, 98.20
RIGHT, 331023068, "2023/10/17 11:47:24", 16000217412, LEFT, 212.00, 3.00, 89.00, 14.15, 41.00
RIGHT, 337060902, "2023/10/17 13:28:08", 16000015862, LEFT, 5572.00, 46.00, 1887.00, 8.26, 80.11
RIGHT, 337198682, "2023/10/17 13:30:26", 16000015862, LEFT, 3814.00, 34.00, 1215.00, 8.91, 76.44
RIGHT, 337612768, "2023/10/17 13:37:20", 16000217412, LEFT, 9490.00, 71.00, 3381.00, 7.48, 86.04
RIGHT, 337627518, "2023/10/17 13:37:35", 16000089249, LEFT, 8228.00, 64.00, 3343.00, 7.78, 76.33
RIGHT, 337640504, "2023/10/17 13:37:48", 16000089249, RIGHT, 1844.00, 8.00, 318.00, 4.34, 190.75
RIGHT, 341704913, "2023/10/17 14:45:36", 16000218931, RIGHT, 7733.00, 47.00, 2209.00, 6.08, 117.53
RIGHT, 341895843, "2023/10/17 14:48:47", 16000218931, LEFT, 3658.00, 28.00, 1214.00, 7.65, 87.29
RIGHT, 341991366, "2023/10/17 14:50:23", 16000218931, RIGHT, 4411.00, 33.00, 1527.00, 7.48, 87.39
PAUSED
RIGHT, 342375003, "2023/10/17 14:56:47", 16000218931, LEFT, 6451.00, 46.00, 2113.00, 7.13, 94.30
RIGHT, 343108968, "2023/10/17 15:09:01", 16000218931, LEFT, 2186.00, 17.00, 711.00, 7.78, 86.76
RIGHT, 343208713, "2023/10/17 15:10:41", 16000218931, LEFT, 7835.00, 61.00, 2902.00, 7.79, 80.87
RIGHT, 343216525, "2023/10/17 15:10:49", 16000218931, LEFT, 3369.00, 26.00, 1140.00, 7.72, 85.73
RIGHT, 347323563, "2023/10/17 16:19:20", 16000213436, RIGHT, 12916.00, 83.00, 3796.00, 6.43, 109.88
RIGHT, 347640612, "2023/10/17 16:24:37", 16000089249, RIGHT, 5607.00, 46.00, 2417.00, 8.20, 69.35
RIGHT, 347649431, "2023/10/17 16:24:46", 16000089249, LEFT, 1141.00, 9.00, 384.00, 7.89, 84.11
RIGHT, 348647747, "2023/10/17 16:41:25", 16000089249, LEFT, 7996.00, 61.00, 3086.00, 7.63, 80.49
RIGHT, 352788197, "2023/10/17 17:50:29", 16000218931, LEFT, 4000.00, 31.00, 1318.00, 7.75, 86.52
RIGHT, 352986885, "2023/10/17 17:53:48", 16000217412, LEFT, 7380.00, 56.00, 2515.00, 7.59, 86.87
RIGHT, 353496905, "2023/10/17 18:02:19", 16000218931, LEFT, 6823.00, 48.00, 2132.00, 7.04, 97.73
RIGHT, 353623650, "2023/10/17 18:04:26", 16000015862, LEFT, 7015.00, 59.00, 2636.00, 8.41, 74.22
RIGHT, 353726285, "2023/10/17 18:06:08", 16000015862, RIGHT, 622.00, 7.00, 248.00, 11.25, 53.43
