Experimental_side,millis_since_start,datetime,MouseRFID,BottleLicked,BoutDuration,BoutLickNumber,BoutLickDuration,LickFrequency,Inter-Lick-Interval
RIGHT, 310149472, "2023/10/17 5:59:27", 16000025185, LEFT, 3362.00, 25.00, 1065.00, 7.44, 91.88
RIGHT, 310478790, "2023/10/17 6:04:57", 1600025167, LEFT, 9829.00, 83.00, 3685.00, 8.44, 74.02
RIGHT, 310819349, "2023/10/17 6:10:38", 16000235129, RIGHT, 5249.00, 46.00, 2088.00, 8.76, 68.72
RIGHT, 310910965, "2023/10/17 6:12:09", 160001207110, LEFT, 2440.00, 14.00, 560.00, 5.74, 134.29
RIGHT, 310938458, "2023/10/17 6:12:37", 16000025185, LEFT, 2778.00, 23.00, 805.00, 8.28, 85.78
RIGHT, 311017781, "2023/10/17 6:13:56", 160001207110, LEFT, 1763.00, 14.00, 551.00, 7.94, 86.57
RIGHT, 311774790, "2023/10/17 6:26:34", 1600025167, RIGHT, 12306.00, 103.00, 4604.00, 8.37, 74.78
RIGHT, 311782422, "2023/10/17 6:26:42", 1600025167, RIGHT, 809.00, 5.00, 187.00, 6.18, 124.40
RIGHT, 312126165, "2023/10/17 6:32:26", 16000025185, LEFT, 1092.00, 11.00, 412.00, 10.07, 61.82
RIGHT, 313256875, "2023/10/17 6:51:17", 16000235129, RIGHT, 6492.00, 56.00, 2489.00, 8.63, 71.48
RIGHT, 313313815, "2023/10/17 6:52:14", 16000235129, RIGHT, 7511.00, 62.00, 2885.00, 8.25, 74.61
RIGHT, 313375858, "2023/10/17 6:53:16", 16000235129, LEFT, 4096.00, 30.00, 1162.00, 7.32, 97.80
RIGHT, 314330128, "2023/10/17 7:09:12", 16000018020, LEFT, 6088.00, 39.00, 1541.00, 6.41, 116.59
RIGHT, 314411941, "2023/10/17 7:10:34", 16000018020, RIGHT, 11273.00, 87.00, 4253.00, 7.72, 80.69
RIGHT, 314790267, "2023/10/17 7:16:52", 16000018020, LEFT, 1948.00, 18.00, 710.00, 9.24, 68.78
RIGHT, 318221653, "2023/10/17 8:14:07", 16000235129, LEFT, 10791.00, 81.00, 3322.00, 7.51, 92.21
RIGHT, 318306036, "2023/10/17 8:15:31", 16000235129, LEFT, 8603.00, 70.00, 2980.00, 8.14, 80.33
RIGHT, 318821861, "2023/10/17 8:24:08", 160001207110, LEFT, 2844.00, 21.00, 825.00, 7.38, 96.14
RIGHT, 319789800, "2023/10/17 8:40:17", 1600025167, LEFT, 8513.00, 72.00, 3108.00, 8.46, 75.07
RIGHT, 319911082, "2023/10/17 8:42:18", 1600025167, LEFT, 8657.00, 67.00, 3006.00, 7.74, 84.34
RIGHT, 320516444, "2023/10/17 8:52:24", 16000025185, LEFT, 752.00, 8.00, 288.00, 10.64, 58.00
RIGHT, 320615261, "2023/10/17 8:54:03", 16000025185, LEFT, 4595.00, 33.00, 1386.00, 7.18, 97.24
RIGHT, 320858684, "2023/10/17 8:58:06", 16000018020, LEFT, 7045.00, 49.00, 2171.00, 6.96, 99.47
RIGHT, 324695459, "2023/10/17 10:02:07", 1600025167, RIGHT, 7991.00, 60.00, 2669.00, 7.51, 88.70
RIGHT, 324808916, "2023/10/17 10:04:00", 160001207110, LEFT, 2106.00, 7.00, 331.00, 3.32, 253.57
RIGHT, 324925364, "2023/10/17 10:05:57", 1600025167, LEFT, 5713.00, 47.00, 1930.00, 8.23, 80.49
RIGHT, 325096428, "2023/10/17 10:08:48", 1600025167, RIGHT, 9264.00, 69.00, 3100.00, 7.45, 89.33
RIGHT, 329512592, "2023/10/17 11:22:29", 16000018020, RIGHT, 3815.00, 33.00, 1417.00, 8.65, 72.67
RIGHT, 330873796, "2023/10/17 11:45:11", 16000235129, LEFT, 9683.00, 74.00, 3145.00, 7.64, 88.35
RIGHT, 330956682, "2023/10/17 11:46:34", 16000235129, LEFT, 5900.00, 49.00, 2174.00, 8.31, 76.04
RIGHT, 331334376, "2023/10/17 11:52:52", 16000235129, LEFT, 5173.00, 41.00, 1783.00, 7.93, 82.68
RIGHT, 332181445, "2023/10/17 12:07:00", 1600025167, LEFT, 12315.00, 98.00, 4406.00, 7.96, 80.70
RIGHT, 332471336, "2023/10/17 12:11:50", 1600025167, RIGHT, 13533.00, 111.00, 5104.00, 8.20, 75.94
RIGHT, 332478149, "2023/10/17 12:11:57", 1600025167, RIGHT, 1733.00, 12.00, 471.00, 6.92, 105.17
RIGHT, 337088700, "2023/10/17 13:28:52", 160001207110, LEFT, 3717.00, 16.00, 554.00, 4.30, 197.69
RIGHT, 337205263, "2023/10/17 13:30:49", 160001207110, LEFT, 1410.00, 11.00, 386.00, 7.80, 93.09
RIGHT, 337382178, "2023/10/17 13:33:46", 160001207110, LEFT, 990.00, 10.00, 346.00, 10.10, 64.40
RIGHT, 337745582, "2023/10/17 13:39:50", 16000018020, LEFT, 3601.00, 29.00, 1215.00, 8.05, 82.28
RIGHT, 337748767, "2023/10/17 13:39:53", 16000018020, LEFT, 1404.00, 10.00, 474.00, 7.12, 93.00
RIGHT, 337794204, "2023/10/17 13:40:38", 160001207110, LEFT, 2248.00, 21.00, 753.00, 9.34, 71.19
RIGHT, 337932786, "2023/10/17 13:42:57", 160001207110, RIGHT, 1071.00, 12.00, 433.00, 11.20, 53.17
RIGHT, 337965036, "2023/10/17 13:43:29", 160001207110, LEFT, 3510.00, 29.00, 1293.00, 8.26, 76.45
RIGHT, 338548949, "2023/10/17 13:53:14", 160001207110, LEFT, 1283.00, 12.00, 484.00, 9.35, 66.58
RIGHT, 338567911, "2023/10/17 13:53:33", 160001207110, LEFT, 774.00, 9.00, 306.00, 11.63, 52.00
RIGHT, 339224418, "2023/10/17 14:04:30", 160001207110, LEFT, 2456.00, 22.00, 782.00, 8.96, 76.09
RIGHT, 339234409, "2023/10/17 14:04:40", 160001207110, LEFT, 1061.00, 11.00, 417.00, 10.37, 58.55
PAUSED
RIGHT, 343113746, "2023/10/17 15:09:23", 16000018020, RIGHT, 11785.00, 87.00, 4278.00, 7.38, 86.29
RIGHT, 343207402, "2023/10/17 15:10:57", 16000025185, RIGHT, 5435.00, 42.00, 2031.00, 7.73, 81.05
RIGHT, 343387041, "2023/10/17 15:13:56", 16000025185, RIGHT, 12047.00, 89.00, 4763.00, 7.39, 81.84
RIGHT, 343415461, "2023/10/17 15:14:25", 1600025167, RIGHT, 11138.00, 93.00, 4463.00, 8.35, 71.77
RIGHT, 343448189, "2023/10/17 15:14:58", 16000018020, RIGHT, 5921.00, 49.00, 2302.00, 8.28, 73.86
RIGHT, 343500880, "2023/10/17 15:15:50", 16000018020, LEFT, 875.00, 9.00, 328.00, 10.29, 60.78
RIGHT, 343673703, "2023/10/17 15:18:43", 160001207110, LEFT, 2011.00, 13.00, 523.00, 6.46, 114.46
RIGHT, 343699155, "2023/10/17 15:19:09", 16000235129, RIGHT, 5567.00, 50.00, 2135.00, 8.98, 68.64
RIGHT, 343716812, "2023/10/17 15:19:26", 16000235129, LEFT, 5930.00, 40.00, 1694.00, 6.75, 105.90
RIGHT, 343750796, "2023/10/17 15:20:00", 160001207110, LEFT, 1905.00, 13.00, 575.00, 6.82, 102.31
RIGHT, 343775865, "2023/10/17 15:20:26", 1600025167, RIGHT, 2309.00, 22.00, 866.00, 9.53, 65.59
RIGHT, 343860762, "2023/10/17 15:21:51", 16000025185, LEFT, 2621.00, 23.00, 1011.00, 8.78, 70.00
RIGHT, 343880809, "2023/10/17 15:22:11", 16000018020, RIGHT, 6179.00, 50.00, 2305.00, 8.09, 77.48
RIGHT, 343888119, "2023/10/17 15:22:18", 1600025167, LEFT, 5021.00, 42.00, 1674.00, 8.36, 79.69
RIGHT, 343896770, "2023/10/17 15:22:27", 16000235129, LEFT, 5339.00, 44.00, 1764.00, 8.24, 81.25
RIGHT, 343959988, "2023/10/17 15:23:30", 16000025185, RIGHT, 2616.00, 23.00, 1131.00, 8.79, 64.57
RIGHT, 344038042, "2023/10/17 15:24:48", 1600025167, RIGHT, 990.00, 11.00, 359.00, 11.11, 57.36
RIGHT, 344058797, "2023/10/17 15:25:09", 1600025167, RIGHT, 3325.00, 30.00, 1249.00, 9.02, 69.20
RIGHT, 344086169, "2023/10/17 15:25:36", 16000018020, LEFT, 2713.00, 24.00, 1092.00, 8.85, 67.54
RIGHT, 344492822, "2023/10/17 15:32:23", 1600025167, LEFT, 12144.00, 100.00, 4696.00, 8.23, 74.48
RIGHT, 345816999, "2023/10/17 15:54:29", 16000025185, RIGHT, 2848.00, 25.00, 1185.00, 8.78, 66.52
RIGHT, 346836203, "2023/10/17 16:11:29", 16000025185, RIGHT, 6380.00, 51.00, 2606.00, 7.99, 74.00
RIGHT, 352147901, "2023/10/17 17:40:06", 160001207110, LEFT, 1556.00, 12.00, 430.00, 7.71, 93.83
RIGHT, 352262862, "2023/10/17 17:42:01", 160001207110, LEFT, 1777.00, 16.00, 615.00, 9.00, 72.62
RIGHT, 352400682, "2023/10/17 17:44:19", 160001207110, LEFT, 3420.00, 23.00, 982.00, 6.73, 106.00
RIGHT, 353081866, "2023/10/17 17:55:40", 16000018020, RIGHT, 9385.00, 67.00, 3188.00, 7.14, 92.49
RIGHT, 354521811, "2023/10/17 18:19:42", 16000018020, RIGHT, 9367.00, 74.00, 3481.00, 7.90, 79.54
RIGHT, 354529272, "2023/10/17 18:19:49", 16000018020, RIGHT, 2090.00, 18.00, 692.00, 8.61, 77.67
RIGHT, 355014063, "2023/10/17 18:27:54", 1600025167, LEFT, 13941.00, 112.00, 4785.00, 8.03, 81.75
RIGHT, 355521512, "2023/10/17 18:36:22", 16000025185, LEFT, 2161.00, 20.00, 812.00, 9.25, 67.45
RIGHT, 355617275, "2023/10/17 18:37:58", 1600025167, RIGHT, 12118.00, 99.00, 4352.00, 8.17, 78.44
RIGHT, 355630448, "2023/10/17 18:38:11", 16000235129, RIGHT, 8302.00, 67.00, 3034.00, 8.07, 78.63
RIGHT, 355833946, "2023/10/17 18:41:35", 16000235129, LEFT, 2326.00, 18.00, 623.00, 7.74, 94.61
RIGHT, 356066381, "2023/10/17 18:45:28", 1600025167, RIGHT, 10186.00, 88.00, 3960.00, 8.64, 70.75
RIGHT, 356100991, "2023/10/17 18:46:02", 16000025185, LEFT, 6465.00, 47.00, 2087.00, 7.27, 93.15
RIGHT, 356179579, "2023/10/17 18:47:21", 16000025185, RIGHT, 2433.00, 22.00, 995.00, 9.04, 65.36
RIGHT, 356263419, "2023/10/17 18:48:45", 160001207110, LEFT, 7322.00, 41.00, 1649.00, 5.60, 138.37
RIGHT, 356453295, "2023/10/17 18:51:55", 16000018020, RIGHT, 3584.00, 30.00, 1357.00, 8.37, 74.23
RIGHT, 356470289, "2023/10/17 18:52:12", 16000025185, LEFT, 4356.00, 36.00, 1556.00, 8.26, 77.78
RIGHT, 356483065, "2023/10/17 18:52:25", 16000235129, LEFT, 4976.00, 41.00, 1698.00, 8.24, 79.95
RIGHT, 356590480, "2023/10/17 18:54:12", 1600025167, LEFT, 11584.00, 94.00, 4087.00, 8.11, 79.76
RIGHT, 356729627, "2023/10/17 18:56:31", 16000025185, LEFT, 712.00, 8.00, 289.00, 11.24, 52.88
RIGHT, 356827605, "2023/10/17 18:58:10", 160001207110, LEFT, 6668.00, 46.00, 1891.00, 6.90, 103.85
RIGHT, 357146643, "2023/10/17 19:03:29", 160001207110, LEFT, 2609.00, 16.00, 615.00, 6.13, 124.62
RIGHT, 357299351, "2023/10/17 19:06:02", 1600025167, LEFT, 2111.00, 18.00, 673.00, 8.53, 79.89
RIGHT, 357597317, "2023/10/17 19:11:00", 160001207110, RIGHT, 1327.00, 12.00, 457.00, 9.04, 72.50
RIGHT, 357607726, "2023/10/17 19:11:10", 160001207110, LEFT, 994.00, 11.00, 374.00, 11.07, 56.36
RIGHT, 358010060, "2023/10/17 19:17:53", 1600025167, LEFT, 8157.00, 67.00, 2889.00, 8.21, 78.63
RIGHT, 358070528, "2023/10/17 19:18:54", 16000025185, LEFT, 6526.00, 49.00, 2160.00, 7.51, 89.10
RIGHT, 358084430, "2023/10/17 19:19:07", 16000025185, LEFT, 1015.00, 9.00, 362.00, 8.87, 72.56
RIGHT, 358345170, "2023/10/17 19:23:28", 16000018020, RIGHT, 7568.00, 53.00, 2499.00, 7.00, 95.64
RIGHT, 358374898, "2023/10/17 19:23:58", 16000235129, RIGHT, 8647.00, 70.00, 3585.00, 8.10, 72.31
RIGHT, 358536826, "2023/10/17 19:26:40", 160001207110, LEFT, 5148.00, 31.00, 1094.00, 6.02, 130.77
RIGHT, 358753255, "2023/10/17 19:30:17", 16000025185, LEFT, 3578.00, 31.00, 1331.00, 8.66, 72.48
RIGHT, 358836823, "2023/10/17 19:31:40", 1600025167, RIGHT, 10958.00, 90.00, 4069.00, 8.21, 76.54
RIGHT, 358954799, "2023/10/17 19:33:39", 16000235129, LEFT, 1595.00, 15.00, 537.00, 9.40, 70.53
RIGHT, 359067091, "2023/10/17 19:35:31", 16000018020, LEFT, 3276.00, 28.00, 1180.00, 8.55, 74.86
RIGHT, 359086329, "2023/10/17 19:35:50", 16000025185, LEFT, 4754.00, 38.00, 1595.00, 7.99, 83.13
RIGHT, 359104289, "2023/10/17 19:36:08", 160001207110, LEFT, 798.00, 8.00, 248.00, 10.03, 68.75
RIGHT, 359137503, "2023/10/17 19:36:41", 16000018020, LEFT, 4643.00, 29.00, 1259.00, 6.25, 116.69
RIGHT, 359327710, "2023/10/17 19:39:52", 160001207110, LEFT, 2847.00, 23.00, 840.00, 8.08, 87.26
RIGHT, 359342432, "2023/10/17 19:40:07", 160001207110, LEFT, 580.00, 7.00, 253.00, 12.07, 46.71
RIGHT, 359741226, "2023/10/17 19:46:46", 1600025167, RIGHT, 6032.00, 52.00, 2214.00, 8.62, 73.42
RIGHT, 359919420, "2023/10/17 19:49:44", 160001207110, LEFT, 1529.00, 14.00, 522.00, 9.16, 71.93
RIGHT, 359950573, "2023/10/17 19:50:15", 16000235129, LEFT, 5250.00, 43.00, 1748.00, 8.19, 81.44
RIGHT, 360149607, "2023/10/17 19:53:34", 16000025185, LEFT, 6410.00, 53.00, 2556.00, 8.27, 72.72
RIGHT, 360204287, "2023/10/17 19:54:29", 1600025167, RIGHT, 12941.00, 105.00, 4959.00, 8.11, 76.02
RIGHT, 360316538, "2023/10/17 19:56:21", 160001207110, LEFT, 5350.00, 35.00, 1431.00, 6.54, 111.97
RIGHT, 360445792, "2023/10/17 19:58:31", 160001207110, RIGHT, 1968.00, 19.00, 719.00, 9.65, 65.74
RIGHT, 360617436, "2023/10/17 20:01:23", 16000025185, RIGHT, 8787.00, 70.00, 3789.00, 7.97, 71.40
RIGHT, 360842735, "2023/10/17 20:05:08", 160001207110, LEFT, 2499.00, 19.00, 742.00, 7.60, 92.47
RIGHT, 360934778, "2023/10/17 20:06:40", 16000025185, LEFT, 420.00, 5.00, 182.00, 11.90, 47.60
RIGHT, 361007794, "2023/10/17 20:07:53", 160001207110, LEFT, 1680.00, 16.00, 602.00, 9.52, 67.37
RIGHT, 361053177, "2023/10/17 20:08:39", 16000025185, RIGHT, 5173.00, 41.00, 2066.00, 7.93, 75.78
RIGHT, 361154671, "2023/10/17 20:10:20", 1600025167, RIGHT, 7340.00, 65.00, 2830.00, 8.86, 69.38
RIGHT, 362142418, "2023/10/17 20:26:49", 160001207110, RIGHT, 4735.00, 42.00, 1849.00, 8.87, 68.71
RIGHT, 362258260, "2023/10/17 20:28:45", 160001207110, LEFT, 1393.00, 14.00, 514.00, 10.05, 62.79
RIGHT, 362388546, "2023/10/17 20:30:55", 160001207110, LEFT, 894.00, 10.00, 350.00, 11.19, 54.40
RIGHT, 362432187, "2023/10/17 20:31:39", 16000025185, RIGHT, 5957.00, 50.00, 2235.00, 8.39, 74.44
RIGHT, 362749948, "2023/10/17 20:36:57", 16000025185, LEFT, 7278.00, 55.00, 2605.00, 7.56, 84.96
RIGHT, 362770832, "2023/10/17 20:37:18", 160001207110, LEFT, 1075.00, 11.00, 379.00, 10.23, 63.27
RIGHT, 362777404, "2023/10/17 20:37:24", 160001207110, LEFT, 484.00, 6.00, 155.00, 12.40, 54.83
RIGHT, 363079240, "2023/10/17 20:42:27", 1600025167, RIGHT, 16425.00, 135.00, 6293.00, 8.22, 75.05
RIGHT, 363124656, "2023/10/17 20:43:12", 160001207110, LEFT, 3098.00, 25.00, 991.00, 8.07, 84.28
RIGHT, 363148494, "2023/10/17 20:43:36", 16000018020, RIGHT, 10559.00, 77.00, 3682.00, 7.29, 89.31
RIGHT, 363228808, "2023/10/17 20:44:56", 160001207110, RIGHT, 2010.00, 20.00, 854.00, 9.95, 57.80
RIGHT, 363440892, "2023/10/17 20:48:29", 160001207110, LEFT, 1767.00, 15.00, 518.00, 8.49, 83.27
RIGHT, 363549925, "2023/10/17 20:50:18", 16000018020, LEFT, 3668.00, 30.00, 1291.00, 8.18, 79.23
RIGHT, 363559633, "2023/10/17 20:50:27", 16000025185, RIGHT, 1796.00, 16.00, 766.00, 8.91, 64.37
RIGHT, 363620241, "2023/10/17 20:51:28", 1600025167, RIGHT, 15163.00, 115.00, 5637.00, 7.58, 82.83
RIGHT, 363912923, "2023/10/17 20:56:21", 160001207110, RIGHT, 4533.00, 41.00, 1825.00, 9.04, 66.05
RIGHT, 363932281, "2023/10/17 20:56:40", 160001207110, LEFT, 1019.00, 10.00, 387.00, 9.81, 63.20
RIGHT, 363939375, "2023/10/17 20:56:47", 160001207110, LEFT, 646.00, 7.00, 279.00, 10.84, 52.43
RIGHT, 363942037, "2023/10/17 20:56:50", 160001207110, LEFT, 313.00, 4.00, 146.00, 12.78, 41.75
RIGHT, 363978050, "2023/10/17 20:57:26", 16000025185, LEFT, 6385.00, 49.00, 2173.00, 7.67, 85.96
RIGHT, 364071541, "2023/10/17 20:59:00", 16000018020, LEFT, 12588.00, 98.00, 4519.00, 7.79, 82.34
RIGHT, 364202017, "2023/10/17 21:01:10", 1600025167, RIGHT, 19457.00, 163.00, 7591.00, 8.38, 72.80
RIGHT, 364435356, "2023/10/17 21:05:04", 16000025185, RIGHT, 9257.00, 78.00, 3855.00, 8.43, 69.26
RIGHT, 364541658, "2023/10/17 21:06:50", 16000018020, RIGHT, 10307.00, 81.00, 3690.00, 7.86, 81.69
RIGHT, 364615783, "2023/10/17 21:08:04", 16000018020, RIGHT, 2851.00, 26.00, 1183.00, 9.12, 64.15
RIGHT, 364727645, "2023/10/17 21:09:56", 16000025185, RIGHT, 8455.00, 69.00, 3567.00, 8.16, 70.84
RIGHT, 364824805, "2023/10/17 21:11:34", 1600025167, RIGHT, 3306.00, 31.00, 1176.00, 9.38, 68.71
RIGHT, 364832420, "2023/10/17 21:11:41", 16000018020, LEFT, 5955.00, 49.00, 2197.00, 8.23, 76.69
RIGHT, 364845391, "2023/10/17 21:11:54", 160001207110, LEFT, 4184.00, 27.00, 1053.00, 6.45, 115.96
RIGHT, 364915711, "2023/10/17 21:13:05", 160001207110, RIGHT, 1651.00, 17.00, 655.00, 10.30, 58.59
RIGHT, 364928411, "2023/10/17 21:13:17", 160001207110, LEFT, 782.00, 8.00, 301.00, 10.23, 60.13
RIGHT, 364968411, "2023/10/17 21:13:57", 160001207110, RIGHT, 888.00, 10.00, 386.00, 11.26, 50.20
RIGHT, 365202418, "2023/10/17 21:17:52", 16000025185, RIGHT, 1075.00, 11.00, 464.00, 10.23, 55.55
RIGHT, 365235137, "2023/10/17 21:18:24", 1600025167, LEFT, 7980.00, 65.00, 2795.00, 8.15, 79.77
RIGHT, 365294877, "2023/10/17 21:19:24", 160001207110, LEFT, 1439.00, 13.00, 480.00, 9.03, 73.77
RIGHT, 365312037, "2023/10/17 21:19:41", 16000025185, LEFT, 303.00, 4.00, 141.00, 13.20, 40.50
RIGHT, 365544104, "2023/10/17 21:23:34", 160001207110, LEFT, 7999.00, 54.00, 2135.00, 6.75, 108.59
RIGHT, 365584006, "2023/10/17 21:24:14", 16000018020, LEFT, 9241.00, 60.00, 2599.00, 6.49, 110.70
RIGHT, 365588831, "2023/10/17 21:24:18", 16000018020, LEFT, 1676.00, 14.00, 626.00, 8.35, 75.00
RIGHT, 365625728, "2023/10/17 21:24:55", 16000025185, LEFT, 3689.00, 28.00, 1165.00, 7.59, 90.14
RIGHT, 365638188, "2023/10/17 21:25:08", 1600025167, RIGHT, 4690.00, 43.00, 1851.00, 9.17, 66.02
RIGHT, 365653667, "2023/10/17 21:25:23", 160001207110, LEFT, 1277.00, 14.00, 450.00, 10.96, 59.07
RIGHT, 365712419, "2023/10/17 21:26:22", 16000025185, RIGHT, 3961.00, 34.00, 1548.00, 8.58, 70.97
RIGHT, 365904895, "2023/10/17 21:29:35", 1600025167, LEFT, 5648.00, 46.00, 1831.00, 8.14, 82.98
RIGHT, 366155346, "2023/10/17 21:33:45", 16000235129, RIGHT, 5235.00, 45.00, 1992.00, 8.60, 72.07
RIGHT, 366193000, "2023/10/17 21:34:23", 160001207110, LEFT, 2721.00, 24.00, 925.00, 8.82, 74.83
RIGHT, 366202994, "2023/10/17 21:34:33", 160001207110, LEFT, 510.00, 6.00, 238.00, 11.76, 45.33
RIGHT, 366337093, "2023/10/17 21:36:47", 160001207110, RIGHT, 863.00, 10.00, 368.00, 11.59, 49.50
RIGHT, 366500076, "2023/10/17 21:39:30", 16000235129, LEFT, 6774.00, 57.00, 2359.00, 8.41, 77.46
RIGHT, 366618360, "2023/10/17 21:41:29", 1600025167, RIGHT, 4749.00, 38.00, 1598.00, 8.00, 82.92
RIGHT, 366731309, "2023/10/17 21:43:22", 160001207110, LEFT, 2301.00, 22.00, 858.00, 9.56, 65.59
RIGHT, 366839341, "2023/10/17 21:45:10", 16000025185, LEFT, 9901.00, 75.00, 3482.00, 7.57, 85.59
RIGHT, 367180137, "2023/10/17 21:50:51", 16000235129, LEFT, 6363.00, 50.00, 2123.00, 7.86, 84.80
RIGHT, 367222698, "2023/10/17 21:51:34", 160001207110, LEFT, 1641.00, 17.00, 588.00, 10.36, 61.94
RIGHT, 367478177, "2023/10/17 21:55:49", 160001207110, LEFT, 2907.00, 21.00, 804.00, 7.22, 100.14
RIGHT, 367556289, "2023/10/17 21:57:08", 16000025185, LEFT, 5592.00, 40.00, 1766.00, 7.15, 95.65
RIGHT, 367579069, "2023/10/17 21:57:30", 1600025167, LEFT, 7248.00, 59.00, 2527.00, 8.14, 80.02
RIGHT, 367632999, "2023/10/17 21:58:24", 160001207110, LEFT, 869.00, 10.00, 331.00, 11.51, 53.80
RIGHT, 367637859, "2023/10/17 21:58:29", 160001207110, RIGHT, 606.00, 7.00, 242.00, 11.55, 52.00
RIGHT, 367770420, "2023/10/17 22:00:42", 16000235129, LEFT, 5179.00, 43.00, 1799.00, 8.30, 78.60
RIGHT, 367876964, "2023/10/17 22:02:28", 16000235129, LEFT, 4225.00, 36.00, 1510.00, 8.52, 75.42
RIGHT, 367933679, "2023/10/17 22:03:25", 160001207110, LEFT, 959.00, 10.00, 358.00, 10.43, 60.10
RIGHT, 368173740, "2023/10/17 22:07:25", 16000235129, LEFT, 6354.00, 50.00, 2103.00, 7.87, 85.02
RIGHT, 368290424, "2023/10/17 22:09:22", 16000025185, LEFT, 6591.00, 47.00, 2154.00, 7.13, 94.40
RIGHT, 368357698, "2023/10/17 22:10:30", 1600025167, LEFT, 9384.00, 82.00, 3500.00, 8.74, 71.76
RIGHT, 368472668, "2023/10/17 22:12:25", 160001207110, LEFT, 2918.00, 27.00, 976.00, 9.25, 71.93
RIGHT, 368543863, "2023/10/17 22:13:36", 16000235129, LEFT, 4380.00, 38.00, 1512.00, 8.68, 75.47
RIGHT, 368586235, "2023/10/17 22:14:18", 16000018020, RIGHT, 2882.00, 26.00, 1149.00, 9.02, 66.65
RIGHT, 368687667, "2023/10/17 22:16:00", 1600025167, RIGHT, 4451.00, 41.00, 1710.00, 9.21, 66.85
RIGHT, 368717838, "2023/10/17 22:16:30", 160001207110, LEFT, 1369.00, 14.00, 480.00, 10.23, 63.50
RIGHT, 368721287, "2023/10/17 22:16:34", 16000025185, RIGHT, 3287.00, 28.00, 1242.00, 8.52, 73.04
RIGHT, 368722767, "2023/10/17 22:16:35", 160001207110, LEFT, 976.00, 10.00, 375.00, 10.25, 60.10
RIGHT, 368873287, "2023/10/17 22:19:06", 160001207110, LEFT, 1293.00, 13.00, 475.00, 10.05, 62.92
RIGHT, 368912576, "2023/10/17 22:19:45", 16000018020, RIGHT, 4074.00, 34.00, 1641.00, 8.35, 71.56
RIGHT, 369143976, "2023/10/17 22:23:37", 16000018020, LEFT, 1614.00, 16.00, 650.00, 9.91, 60.25
RIGHT, 369221649, "2023/10/17 22:24:54", 16000025185, LEFT, 1857.00, 17.00, 681.00, 9.15, 69.18
RIGHT, 369617788, "2023/10/17 22:31:31", 160001207110, RIGHT, 4270.00, 39.00, 1581.00, 9.13, 68.95
RIGHT, 369646304, "2023/10/17 22:31:59", 16000018020, LEFT, 8267.00, 59.00, 2465.00, 7.14, 98.34
RIGHT, 369688474, "2023/10/17 22:32:42", 16000018020, RIGHT, 2569.00, 24.00, 1113.00, 9.34, 60.67
RIGHT, 369742287, "2023/10/17 22:33:35", 160001207110, LEFT, 2292.00, 22.00, 788.00, 9.60, 68.36
RIGHT, 369761307, "2023/10/17 22:33:54", 16000235129, LEFT, 3735.00, 32.00, 1323.00, 8.57, 75.37
RIGHT, 369804147, "2023/10/17 22:34:37", 16000018020, RIGHT, 1277.00, 12.00, 517.00, 9.40, 63.33
RIGHT, 369820797, "2023/10/17 22:34:54", 16000025185, LEFT, 3937.00, 34.00, 1490.00, 8.64, 71.97
RIGHT, 369843269, "2023/10/17 22:35:16", 16000018020, LEFT, 6112.00, 51.00, 2433.00, 8.34, 72.14
RIGHT, 369917729, "2023/10/17 22:36:31", 160001207110, LEFT, 3774.00, 32.00, 1333.00, 8.48, 76.28
RIGHT, 369924517, "2023/10/17 22:36:38", 160001207110, LEFT, 1621.00, 11.00, 428.00, 6.79, 108.45
RIGHT, 370060731, "2023/10/17 22:38:54", 1600025167, LEFT, 11518.00, 96.00, 4292.00, 8.33, 75.27
RIGHT, 370167848, "2023/10/17 22:40:41", 16000235129, LEFT, 8339.00, 71.00, 3305.00, 8.51, 70.90
RIGHT, 370242978, "2023/10/17 22:41:57", 16000018020, RIGHT, 4982.00, 40.00, 1808.00, 8.03, 79.35
RIGHT, 370372134, "2023/10/17 22:44:06", 16000025185, RIGHT, 5611.00, 45.00, 2301.00, 8.02, 73.56
RIGHT, 370481911, "2023/10/17 22:45:56", 160001207110, LEFT, 2443.00, 22.00, 755.00, 9.01, 76.73
RIGHT, 370535376, "2023/10/17 22:46:49", 16000235129, RIGHT, 3029.00, 29.00, 1174.00, 9.57, 63.97
RIGHT, 370595341, "2023/10/17 22:47:49", 16000018020, LEFT, 3704.00, 33.00, 1430.00, 8.91, 68.91
RIGHT, 370612190, "2023/10/17 22:48:06", 16000235129, LEFT, 9246.00, 77.00, 3627.00, 8.33, 72.97
RIGHT, 370735321, "2023/10/17 22:50:09", 1600025167, LEFT, 11019.00, 91.00, 3926.00, 8.26, 77.95
RIGHT, 370757550, "2023/10/17 22:50:32", 160001207110, LEFT, 3896.00, 34.00, 1365.00, 8.73, 74.44
RIGHT, 370773298, "2023/10/17 22:50:47", 160001207110, LEFT, 1463.00, 14.00, 542.00, 9.57, 65.79
RIGHT, 370950482, "2023/10/17 22:53:45", 16000018020, LEFT, 7894.00, 60.00, 2654.00, 7.60, 87.33
RIGHT, 371056171, "2023/10/17 22:55:30", 16000235129, LEFT, 1873.00, 19.00, 677.00, 10.14, 62.95
RIGHT, 371274217, "2023/10/17 22:59:09", 16000235129, LEFT, 4174.00, 38.00, 1589.00, 9.10, 68.03
