Experimental_side,millis_since_start,datetime,MouseRFID,BottleLicked,BoutDuration,BoutLickNumber,BoutLickDuration,LickFrequency,Inter-Lick-Interval
RIGHT, 278099780, "2023/10/16 21:01:00", 16000219597, RIGHT, 8430.00, 59.00, 2412.00, 7.00, 102.00
RIGHT, 278365697, "2023/10/16 21:05:26", 16000254148, RIGHT, 7354.00, 59.00, 2312.00, 8.02, 85.46
RIGHT, 278400261, "2023/10/16 21:06:01", 1600030163, LEFT, 5131.00, 35.00, 1736.00, 6.82, 97.00
RIGHT, 279026828, "2023/10/16 21:16:27", 16000219597, LEFT, 8953.00, 65.00, 2739.00, 7.26, 95.60
RIGHT, 279155656, "2023/10/16 21:18:36", 16000254148, RIGHT, 8459.00, 65.00, 2793.00, 7.68, 87.17
RIGHT, 279227607, "2023/10/16 21:19:48", 16000015761, RIGHT, 9872.00, 74.00, 3483.00, 7.50, 86.34
RIGHT, 279650555, "2023/10/16 21:26:51", 16000254148, RIGHT, 7689.00, 57.00, 2200.00, 7.41, 96.30
RIGHT, 279793111, "2023/10/16 21:29:14", 1600037164, LEFT, 7010.00, 45.00, 2013.00, 6.42, 111.04
RIGHT, 279866037, "2023/10/16 21:30:27", 1600037164, RIGHT, 1817.00, 15.00, 579.00, 8.26, 82.53
RIGHT, 280115161, "2023/10/16 21:34:36", 16000219597, RIGHT, 15121.00, 93.00, 3863.00, 6.15, 121.05
RIGHT, 280288050, "2023/10/16 21:37:29", 1600037164, LEFT, 11105.00, 74.00, 3345.00, 6.66, 104.86
RIGHT, 280646161, "2023/10/16 21:43:27", 16000219597, RIGHT, 11003.00, 83.00, 3521.00, 7.54, 90.14
RIGHT, 280951684, "2023/10/16 21:48:33", 1600037164, LEFT, 11800.00, 83.00, 3717.00, 7.03, 97.39
RIGHT, 281165384, "2023/10/16 21:52:06", 16000219597, LEFT, 308.00, 4.00, 132.00, 12.99, 44.00
RIGHT, 281192397, "2023/10/16 21:52:33", 16000219597, LEFT, 3972.00, 29.00, 1222.00, 7.30, 94.83
RIGHT, 281431142, "2023/10/16 21:56:32", 16000219597, LEFT, 14793.00, 109.00, 5401.00, 7.37, 86.17
RIGHT, 281784748, "2023/10/16 22:02:26", 16000254148, RIGHT, 10812.00, 78.00, 3474.00, 7.21, 94.08
RIGHT, 281930797, "2023/10/16 22:04:52", 16000219597, LEFT, 11623.00, 89.00, 4001.00, 7.66, 85.64
RIGHT, 282306125, "2023/10/16 22:11:07", 16000254148, RIGHT, 6052.00, 48.00, 2224.00, 7.93, 79.75
RIGHT, 282577949, "2023/10/16 22:15:39", 16000254148, LEFT, 4380.00, 36.00, 1469.00, 8.22, 80.86
RIGHT, 282867271, "2023/10/16 22:20:29", 16000219597, LEFT, 8151.00, 63.00, 3206.00, 7.73, 78.49
RIGHT, 282930893, "2023/10/16 22:21:32", 1600037164, RIGHT, 9444.00, 69.00, 3211.00, 7.31, 90.33
RIGHT, 282936261, "2023/10/16 22:21:38", 16000219597, LEFT, 3856.00, 30.00, 1262.00, 7.78, 86.47
RIGHT, 283051780, "2023/10/16 22:23:33", 16000254148, RIGHT, 5982.00, 49.00, 2104.00, 8.19, 79.14
RIGHT, 283125321, "2023/10/16 22:24:47", 1600030163, LEFT, 5790.00, 46.00, 2358.00, 7.94, 74.61
RIGHT, 283174941, "2023/10/16 22:25:36", 1600037164, LEFT, 9438.00, 73.00, 3175.00, 7.73, 85.79
RIGHT, 283409846, "2023/10/16 22:29:31", 16000219597, LEFT, 8943.00, 68.00, 3010.00, 7.60, 87.25
RIGHT, 283439447, "2023/10/16 22:30:01", 16000219597, LEFT, 4955.00, 38.00, 1739.00, 7.67, 84.63
RIGHT, 283617133, "2023/10/16 22:32:59", 1600030163, LEFT, 4787.00, 40.00, 1958.00, 8.36, 70.72
RIGHT, 283655091, "2023/10/16 22:33:37", 1600037164, LEFT, 13950.00, 99.00, 4380.00, 7.10, 96.67
RIGHT, 283666684, "2023/10/16 22:33:48", 16000254148, RIGHT, 9762.00, 75.00, 3168.00, 7.68, 87.92
RIGHT, 283892866, "2023/10/16 22:37:34", 16000254148, LEFT, 2423.00, 21.00, 790.00, 8.67, 77.76
RIGHT, 283930246, "2023/10/16 22:38:12", 1600030163, LEFT, 4473.00, 38.00, 1887.00, 8.50, 68.05
RIGHT, 284044735, "2023/10/16 22:40:06", 1600037164, LEFT, 3270.00, 29.00, 1150.00, 8.87, 73.10
RIGHT, 284308609, "2023/10/16 22:44:30", 16000015761, LEFT, 7677.00, 58.00, 2499.00, 7.56, 89.28
RIGHT, 284434073, "2023/10/16 22:46:36", 1600037164, LEFT, 7092.00, 59.00, 2441.00, 8.32, 78.83
RIGHT, 284509622, "2023/10/16 22:47:51", 1600030163, LEFT, 2994.00, 26.00, 1215.00, 8.68, 68.42
RIGHT, 284682626, "2023/10/16 22:50:44", 16000015761, LEFT, 4811.00, 41.00, 1791.00, 8.52, 73.66
RIGHT, 284692709, "2023/10/16 22:50:54", 16000254148, RIGHT, 7496.00, 59.00, 2483.00, 7.87, 84.97
RIGHT, 284711213, "2023/10/16 22:51:13", 16000254148, RIGHT, 1343.00, 12.00, 428.00, 8.94, 76.25
RIGHT, 284727124, "2023/10/16 22:51:29", 16000219597, LEFT, 8920.00, 70.00, 3076.00, 7.85, 83.49
RIGHT, 284729438, "2023/10/16 22:51:31", 1600030163, RIGHT, 6402.00, 53.00, 2902.00, 8.28, 66.04
RIGHT, 284763699, "2023/10/16 22:52:05", 16000219597, LEFT, 2216.00, 20.00, 723.00, 9.03, 74.65
RIGHT, 284957534, "2023/10/16 22:55:19", 1600037164, LEFT, 9424.00, 74.00, 3049.00, 7.85, 86.15
RIGHT, 284957779, "2023/10/16 22:55:20", 16000254148, RIGHT, 5946.00, 47.00, 1991.00, 7.90, 84.15
RIGHT, 284966531, "2023/10/16 22:55:28", 16000254148, RIGHT, 676.00, 7.00, 261.00, 10.36, 59.29
RIGHT, 285018378, "2023/10/16 22:56:20", 1600037164, LEFT, 2427.00, 19.00, 682.00, 7.83, 91.84
RIGHT, 285031527, "2023/10/16 22:56:33", 16000219597, LEFT, 5067.00, 40.00, 1667.00, 7.89, 85.00
RIGHT, 285104603, "2023/10/16 22:57:46", 1600030163, LEFT, 3174.00, 28.00, 1324.00, 8.82, 66.07
RIGHT, 285185997, "2023/10/16 22:59:08", 16000015761, RIGHT, 8961.00, 75.00, 3131.00, 8.37, 77.73
RIGHT, 285455436, "2023/10/16 23:03:37", 16000254148, RIGHT, 3412.00, 31.00, 1184.00, 9.09, 71.87
RIGHT, 285522519, "2023/10/16 23:04:44", 1600037164, LEFT, 6794.00, 53.00, 2272.00, 7.80, 85.32
RIGHT, 285569240, "2023/10/16 23:05:31", 16000015761, LEFT, 7005.00, 56.00, 2354.00, 7.99, 83.05
RIGHT, 285653969, "2023/10/16 23:06:56", 1600030163, RIGHT, 7354.00, 58.00, 2891.00, 7.89, 76.95
RIGHT, 285721325, "2023/10/16 23:08:03", 1600030163, LEFT, 8126.00, 62.00, 3352.00, 7.63, 77.00
RIGHT, 285726599, "2023/10/16 23:08:09", 1600030163, LEFT, 257.00, 3.00, 136.00, 11.67, 40.33
RIGHT, 285839335, "2023/10/16 23:10:01", 16000015761, RIGHT, 4145.00, 35.00, 1399.00, 8.44, 78.46
RIGHT, 286035486, "2023/10/16 23:13:17", 1600037164, RIGHT, 2524.00, 21.00, 847.00, 8.32, 79.86
RIGHT, 286153578, "2023/10/16 23:15:16", 16000015761, LEFT, 8419.00, 63.00, 2632.00, 7.48, 91.86
RIGHT, 286200699, "2023/10/16 23:16:03", 1600030163, LEFT, 3156.00, 27.00, 1191.00, 8.56, 72.78
RIGHT, 286207024, "2023/10/16 23:16:09", 16000015761, LEFT, 1056.00, 11.00, 442.00, 10.42, 55.82
RIGHT, 286276141, "2023/10/16 23:17:18", 16000254148, LEFT, 2796.00, 26.00, 1007.00, 9.30, 68.81
RIGHT, 286500189, "2023/10/16 23:21:02", 16000015761, LEFT, 2901.00, 26.00, 1080.00, 8.96, 70.04
RIGHT, 286560718, "2023/10/16 23:22:03", 1600030163, RIGHT, 3737.00, 30.00, 1425.00, 8.03, 77.07
RIGHT, 286803139, "2023/10/16 23:26:05", 16000254148, RIGHT, 10594.00, 88.00, 3732.00, 8.31, 77.98
RIGHT, 286864474, "2023/10/16 23:27:07", 16000254148, RIGHT, 2399.00, 23.00, 872.00, 9.59, 66.39
RIGHT, 287030582, "2023/10/16 23:29:53", 16000015761, RIGHT, 6617.00, 55.00, 2227.00, 8.31, 79.82
RIGHT, 287119480, "2023/10/16 23:31:22", 16000254148, LEFT, 2836.00, 27.00, 1067.00, 9.52, 65.52
RIGHT, 287177049, "2023/10/16 23:32:19", 1600030163, RIGHT, 2933.00, 25.00, 1125.00, 8.52, 72.32
RIGHT, 287422650, "2023/10/16 23:36:25", 1600037164, RIGHT, 11664.00, 93.00, 4060.00, 7.97, 81.76
RIGHT, 287647504, "2023/10/16 23:40:10", 16000015761, RIGHT, 3757.00, 33.00, 1437.00, 8.78, 70.30
RIGHT, 287912520, "2023/10/16 23:44:35", 16000254148, LEFT, 10549.00, 81.00, 3424.00, 7.68, 87.96
RIGHT, 287961860, "2023/10/16 23:45:24", 16000015761, LEFT, 3947.00, 34.00, 1459.00, 8.61, 73.18
RIGHT, 288212103, "2023/10/16 23:49:35", 1600037164, LEFT, 8793.00, 66.00, 2925.00, 7.51, 88.91
RIGHT, 288584887, "2023/10/16 23:55:47", 16000015761, LEFT, 10175.00, 80.00, 3444.00, 7.86, 84.14
RIGHT, 288959091, "2023/10/17 0:02:02", 16000254148, LEFT, 4305.00, 35.00, 1494.00, 8.13, 80.31
RIGHT, 289329245, "2023/10/17 0:08:12", 16000015761, RIGHT, 3498.00, 32.00, 1267.00, 9.15, 69.72
RIGHT, 289334477, "2023/10/17 0:08:17", 16000015761, RIGHT, 338.00, 4.00, 137.00, 11.83, 50.25
RIGHT, 289342641, "2023/10/17 0:08:25", 16000015761, RIGHT, 707.00, 8.00, 294.00, 11.32, 51.63
RIGHT, 289786329, "2023/10/17 0:15:49", 16000254148, RIGHT, 5219.00, 40.00, 1604.00, 7.66, 90.37
RIGHT, 290066350, "2023/10/17 0:20:29", 1600037164, RIGHT, 7610.00, 56.00, 2552.00, 7.36, 90.32
RIGHT, 290085235, "2023/10/17 0:20:48", 16000015761, RIGHT, 11174.00, 90.00, 4660.00, 8.05, 72.38
RIGHT, 290573271, "2023/10/17 0:28:56", 1600037164, LEFT, 5641.00, 40.00, 1721.00, 7.09, 98.00
RIGHT, 291131915, "2023/10/17 0:38:15", 16000015761, RIGHT, 5409.00, 45.00, 1942.00, 8.32, 77.04
RIGHT, 291636413, "2023/10/17 0:46:40", 16000219597, LEFT, 7065.00, 43.00, 1875.00, 6.09, 120.70
RIGHT, 293024629, "2023/10/17 1:09:48", 16000254148, RIGHT, 8065.00, 62.00, 2792.00, 7.69, 85.05
RIGHT, 295191212, "2023/10/17 1:45:55", 16000219597, LEFT, 16432.00, 95.00, 4434.00, 5.78, 126.29
RIGHT, 295196582, "2023/10/17 1:46:00", 16000219597, LEFT, 3760.00, 22.00, 1039.00, 5.85, 123.68
RIGHT, 295824614, "2023/10/17 1:56:29", 16000219597, LEFT, 11714.00, 83.00, 3812.00, 7.09, 95.20
RIGHT, 296119507, "2023/10/17 2:01:23", 16000254148, LEFT, 10285.00, 76.00, 3478.00, 7.39, 89.57
RIGHT, 296689385, "2023/10/17 2:10:53", 1600037164, RIGHT, 11193.00, 81.00, 3586.00, 7.24, 93.91
RIGHT, 297249951, "2023/10/17 2:20:14", 16000015761, RIGHT, 4694.00, 38.00, 1551.00, 8.10, 82.71
RIGHT, 297528194, "2023/10/17 2:24:52", 1600030163, LEFT, 5394.00, 43.00, 2124.00, 7.97, 76.05
RIGHT, 297578295, "2023/10/17 2:25:43", 16000219597, LEFT, 6834.00, 54.00, 2344.00, 7.90, 83.15
RIGHT, 297640448, "2023/10/17 2:26:45", 16000254148, RIGHT, 6919.00, 55.00, 2414.00, 7.95, 81.91
RIGHT, 297669197, "2023/10/17 2:27:13", 1600030163, LEFT, 4384.00, 35.00, 1763.00, 7.98, 74.89
RIGHT, 297707779, "2023/10/17 2:27:52", 16000254148, RIGHT, 3815.00, 32.00, 1384.00, 8.39, 75.97
RIGHT, 297982534, "2023/10/17 2:32:27", 16000254148, RIGHT, 9413.00, 66.00, 2613.00, 7.01, 103.03
RIGHT, 298776899, "2023/10/17 2:45:41", 16000254148, RIGHT, 3896.00, 29.00, 1240.00, 7.44, 91.59
RIGHT, 299095903, "2023/10/17 2:51:00", 1600037164, RIGHT, 10402.00, 73.00, 3419.00, 7.02, 95.66
RIGHT, 299154266, "2023/10/17 2:51:59", 1600030163, RIGHT, 5390.00, 42.00, 2058.00, 7.79, 79.33
RIGHT, 299364041, "2023/10/17 2:55:29", 1600037164, RIGHT, 10664.00, 83.00, 4109.00, 7.78, 78.98
RIGHT, 299388289, "2023/10/17 2:55:53", 16000219597, RIGHT, 6167.00, 41.00, 1758.00, 6.65, 107.54
RIGHT, 300108418, "2023/10/17 3:07:53", 16000219597, LEFT, 9997.00, 64.00, 2898.00, 6.40, 110.92
RIGHT, 300361340, "2023/10/17 3:12:06", 16000015761, LEFT, 11840.00, 90.00, 4034.00, 7.60, 86.73
RIGHT, 301991512, "2023/10/17 3:39:17", 16000015761, RIGHT, 11638.00, 90.00, 4335.00, 7.73, 81.14
RIGHT, 302111196, "2023/10/17 3:41:16", 16000219597, RIGHT, 7211.00, 45.00, 1893.00, 6.24, 118.18
RIGHT, 302279410, "2023/10/17 3:44:05", 16000254148, RIGHT, 10579.00, 80.00, 3498.00, 7.56, 88.51
RIGHT, 302425691, "2023/10/17 3:46:31", 16000015761, LEFT, 4764.00, 41.00, 1543.00, 8.61, 78.56
RIGHT, 302646491, "2023/10/17 3:50:12", 1600037164, LEFT, 7283.00, 54.00, 2442.00, 7.41, 89.65
RIGHT, 302714072, "2023/10/17 3:51:19", 16000015761, LEFT, 8232.00, 67.00, 3217.00, 8.14, 74.85
RIGHT, 302741129, "2023/10/17 3:51:46", 16000219597, RIGHT, 9382.00, 53.00, 2169.00, 5.65, 136.09
RIGHT, 302952570, "2023/10/17 3:55:18", 16000015761, LEFT, 13132.00, 104.00, 5048.00, 7.92, 77.73
RIGHT, 303008082, "2023/10/17 3:56:13", 16000219597, LEFT, 7826.00, 54.00, 2353.00, 6.90, 101.35
RIGHT, 303761510, "2023/10/17 4:08:47", 16000254148, RIGHT, 9696.00, 74.00, 3443.00, 7.63, 84.50
RIGHT, 303801489, "2023/10/17 4:09:27", 16000219597, LEFT, 8095.00, 60.00, 2455.00, 7.41, 94.00
RIGHT, 304146570, "2023/10/17 4:15:12", 16000254148, LEFT, 5359.00, 42.00, 1675.00, 7.84, 87.71
RIGHT, 304194937, "2023/10/17 4:16:00", 16000015761, LEFT, 9972.00, 66.00, 2774.00, 6.62, 109.06
RIGHT, 304292767, "2023/10/17 4:17:38", 16000219597, LEFT, 6287.00, 50.00, 1973.00, 7.95, 86.28
RIGHT, 304303206, "2023/10/17 4:17:49", 16000254148, LEFT, 3867.00, 33.00, 1365.00, 8.53, 75.82
RIGHT, 304401057, "2023/10/17 4:19:27", 16000254148, RIGHT, 1766.00, 17.00, 697.00, 9.63, 62.88
RIGHT, 304862077, "2023/10/17 4:27:08", 16000015761, RIGHT, 10963.00, 79.00, 3256.00, 7.21, 97.56
RIGHT, 305182895, "2023/10/17 4:32:29", 16000254148, LEFT, 4835.00, 38.00, 1424.00, 7.86, 89.76
RIGHT, 305451595, "2023/10/17 4:36:57", 1600030163, LEFT, 6177.00, 50.00, 2493.00, 8.09, 73.68
RIGHT, 305610884, "2023/10/17 4:39:37", 16000254148, RIGHT, 8256.00, 69.00, 3013.00, 8.36, 75.99
RIGHT, 305675387, "2023/10/17 4:40:41", 1600037164, LEFT, 13072.00, 98.00, 4604.00, 7.50, 86.41
RIGHT, 305729664, "2023/10/17 4:41:36", 1600030163, RIGHT, 5833.00, 46.00, 2223.00, 7.89, 78.48
RIGHT, 305792884, "2023/10/17 4:42:39", 1600030163, LEFT, 6137.00, 50.00, 2572.00, 8.15, 71.30
RIGHT, 306016651, "2023/10/17 4:46:23", 1600037164, RIGHT, 13859.00, 100.00, 4352.00, 7.22, 95.07
RIGHT, 306210004, "2023/10/17 4:49:36", 1600030163, RIGHT, 4370.00, 36.00, 1610.00, 8.24, 76.67
RIGHT, 306257734, "2023/10/17 4:50:24", 16000219597, LEFT, 10648.00, 80.00, 3303.00, 7.51, 91.81
RIGHT, 306607620, "2023/10/17 4:56:14", 1600030163, RIGHT, 8206.00, 64.00, 3316.00, 7.80, 76.41
RIGHT, 306905115, "2023/10/17 5:01:11", 16000254148, LEFT, 4844.00, 38.00, 1541.00, 7.84, 86.92
RIGHT, 306925779, "2023/10/17 5:01:32", 16000254148, LEFT, 1730.00, 16.00, 607.00, 9.25, 70.19
RIGHT, 306950958, "2023/10/17 5:01:57", 1600037164, LEFT, 14357.00, 114.00, 4990.00, 7.94, 82.17
RIGHT, 307170145, "2023/10/17 5:05:36", 1600030163, LEFT, 4916.00, 43.00, 2189.00, 8.75, 63.42
RIGHT, 307174258, "2023/10/17 5:05:40", 1600030163, LEFT, 944.00, 8.00, 423.00, 8.47, 65.12
RIGHT, 307394404, "2023/10/17 5:09:21", 16000219597, LEFT, 5056.00, 42.00, 1705.00, 8.31, 79.79
RIGHT, 308001991, "2023/10/17 5:19:28", 16000254148, RIGHT, 6752.00, 48.00, 2113.00, 7.11, 96.65
RIGHT, 308712621, "2023/10/17 5:31:19", 16000254148, LEFT, 7005.00, 55.00, 2315.00, 7.85, 85.27
RIGHT, 309957497, "2023/10/17 5:52:04", 1600030163, LEFT, 11745.00, 92.00, 5087.00, 7.83, 72.37
RIGHT, 310439421, "2023/10/17 6:00:06", 1600030163, LEFT, 1116.00, 10.00, 379.00, 8.96, 73.70
RIGHT, 310507275, "2023/10/17 6:01:14", 1600030163, RIGHT, 434.00, 3.00, 216.00, 6.91, 72.67
RIGHT, 310515851, "2023/10/17 6:01:23", 1600030163, RIGHT, 2577.00, 20.00, 1036.00, 7.76, 77.05
RIGHT, 310517459, "2023/10/17 6:01:24", 1600030163, RIGHT, 308.00, 3.00, 147.00, 9.74, 53.67
RIGHT, 312182927, "2023/10/17 6:29:10", 1600030163, RIGHT, 5597.00, 42.00, 2208.00, 7.50, 80.69
RIGHT, 313397548, "2023/10/17 6:49:25", 1600030163, RIGHT, 6288.00, 49.00, 2551.00, 7.79, 76.27
RIGHT, 315231813, "2023/10/17 7:20:00", 1600037164, LEFT, 14137.00, 95.00, 4666.00, 6.72, 99.69
RIGHT, 315675344, "2023/10/17 7:27:24", 1600037164, LEFT, 7694.00, 61.00, 2847.00, 7.93, 79.46
RIGHT, 316886157, "2023/10/17 7:47:35", 1600037164, LEFT, 7624.00, 59.00, 2636.00, 7.74, 84.54
RIGHT, 319085921, "2023/10/17 8:24:15", 16000254148, LEFT, 6333.00, 50.00, 2011.00, 7.90, 86.44
RIGHT, 319587727, "2023/10/17 8:32:37", 16000015761, LEFT, 1722.00, 16.00, 639.00, 9.29, 67.69
RIGHT, 319597393, "2023/10/17 8:32:47", 16000015761, LEFT, 7447.00, 58.00, 2697.00, 7.79, 81.90
RIGHT, 322387009, "2023/10/17 9:19:17", 16000254148, LEFT, 6445.00, 53.00, 2187.00, 8.22, 80.34
RIGHT, 324979749, "2023/10/17 10:02:31", 1600037164, LEFT, 11602.00, 74.00, 3474.00, 6.38, 109.84
RIGHT, 325609012, "2023/10/17 10:13:00", 16000219597, RIGHT, 7121.00, 50.00, 2097.00, 7.02, 100.48
RIGHT, 326196312, "2023/10/17 10:22:48", 1600030163, LEFT, 4384.00, 35.00, 1623.00, 7.98, 78.89
RIGHT, 326235729, "2023/10/17 10:23:27", 16000219597, LEFT, 7688.00, 52.00, 2282.00, 6.76, 103.96
RIGHT, 326268471, "2023/10/17 10:24:00", 16000219597, LEFT, 5329.00, 40.00, 1736.00, 7.51, 89.82
RIGHT, 326336739, "2023/10/17 10:25:08", 16000219597, LEFT, 6505.00, 52.00, 2263.00, 7.99, 81.58
RIGHT, 326757170, "2023/10/17 10:32:09", 1600030163, LEFT, 8853.00, 68.00, 3982.00, 7.68, 71.63
RIGHT, 327923847, "2023/10/17 10:51:36", 1600030163, LEFT, 8956.00, 68.00, 3802.00, 7.59, 75.79
RIGHT, 332831078, "2023/10/17 12:13:24", 16000015761, LEFT, 8920.00, 66.00, 3292.00, 7.40, 85.27
RIGHT, 339949538, "2023/10/17 14:12:05", 1600037164, LEFT, 3823.00, 29.00, 1222.00, 7.59, 89.69
RIGHT, 340366094, "2023/10/17 14:19:01", 1600037164, LEFT, 1235.00, 11.00, 375.00, 8.91, 78.18
RIGHT, 340508679, "2023/10/17 14:21:24", 1600037164, RIGHT, 2646.00, 18.00, 654.00, 6.80, 110.67
RIGHT, 340549691, "2023/10/17 14:22:05", 1600037164, LEFT, 970.00, 10.00, 401.00, 10.31, 56.90
RIGHT, 340992918, "2023/10/17 14:29:28", 1600037164, LEFT, 6577.00, 53.00, 2254.00, 8.06, 81.57
RIGHT, 341106334, "2023/10/17 14:31:22", 16000219597, RIGHT, 4930.00, 34.00, 1370.00, 6.90, 104.71
RIGHT, 341180284, "2023/10/17 14:32:36", 16000254148, RIGHT, 8552.00, 69.00, 2930.00, 8.07, 81.48
RIGHT, 341244895, "2023/10/17 14:33:40", 16000254148, LEFT, 8400.00, 61.00, 2875.00, 7.26, 90.57
RIGHT, 341438711, "2023/10/17 14:36:54", 16000219597, LEFT, 5086.00, 38.00, 1677.00, 7.47, 89.71
RIGHT, 341987715, "2023/10/17 14:46:04", 16000254148, RIGHT, 870.00, 10.00, 325.00, 11.49, 54.50
RIGHT, 342292698, "2023/10/17 14:51:09", 16000219597, LEFT, 10826.00, 67.00, 2847.00, 6.19, 119.09
PAUSED
RIGHT, 342690610, "2023/10/17 14:57:47", 16000254148, LEFT, 4026.00, 35.00, 1464.00, 8.69, 73.20
RIGHT, 342750878, "2023/10/17 14:58:47", 16000219597, LEFT, 5184.00, 40.00, 1709.00, 7.72, 86.87
RIGHT, 343137443, "2023/10/17 15:05:14", 16000254148, LEFT, 4753.00, 40.00, 1652.00, 8.42, 77.52
RIGHT, 344382807, "2023/10/17 15:25:59", 16000015761, RIGHT, 4576.00, 38.00, 1556.00, 8.30, 79.47
RIGHT, 344504838, "2023/10/17 15:28:01", 16000015761, RIGHT, 5904.00, 48.00, 2151.00, 8.13, 78.19
RIGHT, 345103175, "2023/10/17 15:38:00", 16000015761, RIGHT, 7041.00, 55.00, 2531.00, 7.81, 82.00
RIGHT, 345180884, "2023/10/17 15:39:18", 16000015761, LEFT, 3348.00, 27.00, 1100.00, 8.06, 83.26
RIGHT, 345292595, "2023/10/17 15:41:09", 16000015761, LEFT, 5578.00, 45.00, 2263.00, 8.07, 73.67
RIGHT, 348941435, "2023/10/17 16:41:59", 1600030163, LEFT, 2647.00, 23.00, 1080.00, 8.69, 68.13
RIGHT, 349679345, "2023/10/17 16:54:17", 1600030163, RIGHT, 6036.00, 45.00, 2265.00, 7.46, 83.80
RIGHT, 349840088, "2023/10/17 16:56:58", 16000219597, RIGHT, 5051.00, 37.00, 1574.00, 7.33, 93.97
RIGHT, 349874672, "2023/10/17 16:57:33", 1600030163, RIGHT, 3748.00, 31.00, 1395.00, 8.27, 75.90
RIGHT, 349882330, "2023/10/17 16:57:40", 1600037164, RIGHT, 3415.00, 26.00, 1194.00, 7.61, 85.42
RIGHT, 352235552, "2023/10/17 17:36:54", 16000219597, RIGHT, 8400.00, 58.00, 2262.00, 6.90, 105.83
RIGHT, 352487590, "2023/10/17 17:41:06", 16000015761, RIGHT, 6398.00, 47.00, 2061.00, 7.35, 92.28
RIGHT, 352683388, "2023/10/17 17:44:22", 16000219597, LEFT, 6368.00, 45.00, 2000.00, 7.07, 97.07
RIGHT, 354251479, "2023/10/17 18:10:31", 1600037164, RIGHT, 7379.00, 52.00, 2267.00, 7.05, 98.31
RIGHT, 354299961, "2023/10/17 18:11:19", 16000219597, RIGHT, 14531.00, 90.00, 3976.00, 6.19, 117.28
RIGHT, 354335362, "2023/10/17 18:11:55", 16000219597, RIGHT, 9383.00, 56.00, 2400.00, 5.97, 124.70
RIGHT, 354862874, "2023/10/17 18:20:42", 1600037164, RIGHT, 12396.00, 80.00, 3508.00, 6.45, 111.10
RIGHT, 355051227, "2023/10/17 18:23:51", 16000254148, RIGHT, 5316.00, 42.00, 1757.00, 7.90, 84.74
RIGHT, 355152637, "2023/10/17 18:25:32", 16000219597, RIGHT, 5674.00, 39.00, 1518.00, 6.87, 106.56
RIGHT, 355389727, "2023/10/17 18:29:29", 1600030163, RIGHT, 11120.00, 82.00, 4578.00, 7.37, 79.78
RIGHT, 355464437, "2023/10/17 18:30:44", 16000254148, RIGHT, 15789.00, 125.00, 5559.00, 7.92, 81.84
RIGHT, 355608578, "2023/10/17 18:33:08", 16000254148, LEFT, 2998.00, 27.00, 1105.00, 9.01, 70.11
RIGHT, 355655552, "2023/10/17 18:33:55", 16000219597, LEFT, 6879.00, 54.00, 2819.00, 7.85, 75.19
RIGHT, 355738155, "2023/10/17 18:35:18", 1600037164, LEFT, 10165.00, 70.00, 2959.00, 6.89, 102.94
RIGHT, 355894490, "2023/10/17 18:37:54", 16000254148, RIGHT, 5183.00, 42.00, 1768.00, 8.10, 81.31
RIGHT, 355981959, "2023/10/17 18:39:22", 16000219597, RIGHT, 9635.00, 58.00, 2363.00, 6.02, 125.38
RIGHT, 356052005, "2023/10/17 18:40:32", 16000254148, RIGHT, 2740.00, 25.00, 998.00, 9.12, 69.68
RIGHT, 356155216, "2023/10/17 18:42:15", 16000015761, LEFT, 4951.00, 41.00, 1814.00, 8.28, 76.51
RIGHT, 356282285, "2023/10/17 18:44:22", 16000254148, LEFT, 4239.00, 36.00, 1610.00, 8.49, 73.03
RIGHT, 356376882, "2023/10/17 18:45:57", 16000254148, LEFT, 1503.00, 15.00, 550.00, 9.98, 63.53
RIGHT, 356429002, "2023/10/17 18:46:49", 1600030163, LEFT, 5213.00, 43.00, 2177.00, 8.25, 70.60
RIGHT, 356432135, "2023/10/17 18:46:52", 1600037164, RIGHT, 9669.00, 69.00, 2905.00, 7.14, 98.03
RIGHT, 356439098, "2023/10/17 18:46:59", 16000015761, RIGHT, 4714.00, 39.00, 1501.00, 8.27, 82.38
RIGHT, 356455475, "2023/10/17 18:47:15", 16000219597, LEFT, 6097.00, 39.00, 1674.00, 6.40, 113.41
RIGHT, 356527946, "2023/10/17 18:48:28", 1600030163, RIGHT, 3775.00, 32.00, 1499.00, 8.48, 71.12
RIGHT, 356740687, "2023/10/17 18:52:00", 16000254148, LEFT, 3023.00, 23.00, 947.00, 7.61, 90.26
RIGHT, 356755740, "2023/10/17 18:52:16", 16000254148, LEFT, 1419.00, 13.00, 547.00, 9.16, 67.08
RIGHT, 356760571, "2023/10/17 18:52:20", 1600030163, RIGHT, 4144.00, 34.00, 1628.00, 8.20, 74.00
RIGHT, 356784475, "2023/10/17 18:52:44", 16000015761, LEFT, 5931.00, 51.00, 2217.00, 8.60, 72.82
RIGHT, 357147841, "2023/10/17 18:58:48", 16000015761, LEFT, 3721.00, 32.00, 1280.00, 8.60, 76.28
RIGHT, 357347110, "2023/10/17 19:02:07", 16000254148, LEFT, 3356.00, 30.00, 1233.00, 8.94, 70.77
RIGHT, 357414412, "2023/10/17 19:03:14", 1600030163, LEFT, 7764.00, 63.00, 3213.00, 8.11, 72.24
RIGHT, 357421998, "2023/10/17 19:03:22", 16000015761, LEFT, 4780.00, 40.00, 1666.00, 8.37, 77.85
