Experimental_side,millis_since_start,datetime,MouseRFID,BottleLicked,BoutDuration,BoutLickNumber,BoutLickDuration,LickFrequency,Inter-Lick-Interval
RIGHT, 116637106, "2023/10/15 0:07:40", 16000286244, LEFT, 980.00, 10.00, 432.00, 10.20, 54.80
RIGHT, 116653722, "2023/10/15 0:07:56", 16000287245, LEFT, 6561.00, 55.00, 2321.00, 8.38, 77.09
RIGHT, 116660243, "2023/10/15 0:08:03", 16000286244, LEFT, 701.00, 4.00, 166.00, 5.71, 133.75
RIGHT, 116672014, "2023/10/15 0:08:15", 16000286244, RIGHT, 646.00, 4.00, 293.00, 6.19, 88.25
RIGHT, 116683201, "2023/10/15 0:08:26", 16000286244, RIGHT, 2816.00, 16.00, 1039.00, 5.68, 111.06
RIGHT, 116696371, "2023/10/15 0:08:39", 16000286244, RIGHT, 938.00, 4.00, 187.00, 4.26, 187.75
RIGHT, 116702940, "2023/10/15 0:08:46", 16000286244, LEFT, 470.00, 3.00, 132.00, 6.38, 112.67
RIGHT, 116730362, "2023/10/15 0:09:13", 16000069229, LEFT, 6804.00, 47.00, 2211.00, 6.91, 97.72
RIGHT, 116751442, "2023/10/15 0:09:34", 160001217120, LEFT, 10082.00, 76.00, 3374.00, 7.54, 88.26
RIGHT, 116784370, "2023/10/15 0:10:07", 16000069229, RIGHT, 1892.00, 17.00, 796.00, 8.99, 64.47
RIGHT, 116860327, "2023/10/15 0:11:23", 16000069229, RIGHT, 1458.00, 10.00, 432.00, 6.86, 102.60
RIGHT, 117158321, "2023/10/15 0:16:21", 16000286244, RIGHT, 5461.00, 36.00, 1526.00, 6.59, 109.31
RIGHT, 117164423, "2023/10/15 0:16:27", 16000286244, RIGHT, 4901.00, 33.00, 1479.00, 6.73, 103.70
RIGHT, 117175284, "2023/10/15 0:16:38", 16000287245, LEFT, 9267.00, 68.00, 3074.00, 7.34, 91.07
RIGHT, 117179768, "2023/10/15 0:16:42", 16000286244, RIGHT, 257.00, 3.00, 131.00, 11.67, 42.00
RIGHT, 117256007, "2023/10/15 0:17:59", 16000287245, LEFT, 1377.00, 14.00, 505.00, 10.17, 62.29
RIGHT, 117459775, "2023/10/15 0:21:22", 160001217120, LEFT, 6289.00, 48.00, 2106.00, 7.63, 87.15
RIGHT, 117520514, "2023/10/15 0:22:23", 16000286244, RIGHT, 650.00, 6.00, 266.00, 9.23, 64.00
RIGHT, 117868223, "2023/10/15 0:28:11", 16000069229, LEFT, 6227.00, 48.00, 2362.00, 7.71, 80.52
RIGHT, 118373701, "2023/10/15 0:36:36", 160001217120, LEFT, 9074.00, 70.00, 3299.00, 7.71, 82.50
RIGHT, 119002534, "2023/10/15 0:47:05", 16000286244, LEFT, 1922.00, 13.00, 580.00, 6.76, 103.23
RIGHT, 119028350, "2023/10/15 0:47:30", 16000286244, LEFT, 353.00, 4.00, 150.00, 11.33, 50.75
RIGHT, 119206174, "2023/10/15 0:50:28", 160001217120, RIGHT, 5416.00, 41.00, 1803.00, 7.57, 88.12
RIGHT, 119497287, "2023/10/15 0:55:19", 16000286244, RIGHT, 292.00, 3.00, 106.00, 10.27, 62.00
RIGHT, 119504783, "2023/10/15 0:55:27", 16000286244, RIGHT, 364.00, 3.00, 107.00, 8.24, 85.67
RIGHT, 119514567, "2023/10/15 0:55:36", 16000286244, RIGHT, 1383.00, 5.00, 913.00, 3.62, 94.00
RIGHT, 119517481, "2023/10/15 0:55:39", 16000286244, RIGHT, 904.00, 3.00, 132.00, 3.32, 257.33
RIGHT, 119528797, "2023/10/15 0:55:51", 16000286244, RIGHT, 1615.00, 7.00, 722.00, 4.33, 127.57
RIGHT, 119536511, "2023/10/15 0:55:58", 16000286244, RIGHT, 1296.00, 6.00, 331.00, 4.63, 160.83
RIGHT, 119549740, "2023/10/15 0:56:12", 16000286244, RIGHT, 480.00, 4.00, 127.00, 8.33, 88.25
RIGHT, 119557533, "2023/10/15 0:56:19", 16000286244, RIGHT, 1248.00, 6.00, 663.00, 4.81, 97.50
RIGHT, 119558891, "2023/10/15 0:56:21", 16000286244, RIGHT, 333.00, 4.00, 254.00, 12.01, 19.75
RIGHT, 119564582, "2023/10/15 0:56:26", 16000286244, RIGHT, 1338.00, 4.00, 718.00, 2.99, 155.00
RIGHT, 119716935, "2023/10/15 0:58:59", 160001217120, LEFT, 6676.00, 52.00, 2309.00, 7.79, 83.98
RIGHT, 120200730, "2023/10/15 1:07:02", 160002113211, LEFT, 10373.00, 81.00, 3698.00, 7.81, 82.41
RIGHT, 120204407, "2023/10/15 1:07:06", 160002113211, LEFT, 2700.00, 20.00, 1032.00, 7.41, 83.40
RIGHT, 120540934, "2023/10/15 1:12:43", 160001217120, LEFT, 9144.00, 58.00, 2612.00, 6.34, 112.62
RIGHT, 121401410, "2023/10/15 1:27:03", 160002113211, LEFT, 8242.00, 65.00, 2769.00, 7.89, 84.20
RIGHT, 122558190, "2023/10/15 1:46:19", 16000287245, RIGHT, 12422.00, 79.00, 3779.00, 6.36, 109.41
RIGHT, 124007985, "2023/10/15 2:10:29", 16000069229, LEFT, 8838.00, 67.00, 3394.00, 7.58, 81.25
RIGHT, 124071783, "2023/10/15 2:11:32", 160002113211, LEFT, 9968.00, 73.00, 3251.00, 7.32, 92.01
RIGHT, 124558288, "2023/10/15 2:19:39", 16000069229, LEFT, 15589.00, 97.00, 4933.00, 6.22, 109.86
RIGHT, 125621610, "2023/10/15 2:37:22", 16000287245, LEFT, 11759.00, 80.00, 4136.00, 6.80, 95.29
RIGHT, 125703919, "2023/10/15 2:38:44", 160001217120, LEFT, 5996.00, 45.00, 2013.00, 7.51, 88.51
RIGHT, 125717396, "2023/10/15 2:38:58", 160001217120, LEFT, 671.00, 7.00, 282.00, 10.43, 55.57
RIGHT, 125911905, "2023/10/15 2:42:12", 160001217120, RIGHT, 7939.00, 57.00, 2657.00, 7.18, 92.67
RIGHT, 126027720, "2023/10/15 2:44:08", 160002113211, LEFT, 9161.00, 69.00, 3120.00, 7.53, 87.55
RIGHT, 126329718, "2023/10/15 2:49:10", 160001217120, RIGHT, 2554.00, 22.00, 1010.00, 8.61, 70.18
RIGHT, 127136338, "2023/10/15 3:02:36", 160002113211, LEFT, 8190.00, 61.00, 2631.00, 7.45, 91.13
RIGHT, 128068693, "2023/10/15 3:18:08", 16000286244, RIGHT, 14378.00, 104.00, 5008.00, 7.23, 90.10
RIGHT, 130753990, "2023/10/15 4:02:53", 16000287245, LEFT, 10235.00, 74.00, 3339.00, 7.23, 93.19
RIGHT, 131682335, "2023/10/15 4:18:21", 16000286244, RIGHT, 10860.00, 80.00, 3648.00, 7.37, 90.15
RIGHT, 131725393, "2023/10/15 4:19:04", 16000069229, LEFT, 14637.00, 106.00, 5369.00, 7.24, 87.43
RIGHT, 132055393, "2023/10/15 4:24:34", 160001217120, RIGHT, 4052.00, 34.00, 1481.00, 8.39, 75.62
RIGHT, 132191880, "2023/10/15 4:26:50", 16000069229, LEFT, 10301.00, 79.00, 4051.00, 7.67, 79.11
RIGHT, 132218961, "2023/10/15 4:27:17", 16000286244, LEFT, 14672.00, 113.00, 4789.00, 7.70, 87.46
RIGHT, 132289059, "2023/10/15 4:28:27", 16000286244, RIGHT, 232.00, 3.00, 111.00, 12.93, 40.33
RIGHT, 132574241, "2023/10/15 4:33:12", 160001217120, LEFT, 5506.00, 45.00, 1907.00, 8.17, 79.98
RIGHT, 132595752, "2023/10/15 4:33:34", 16000286244, LEFT, 15418.00, 115.00, 4828.00, 7.46, 92.09
RIGHT, 132615850, "2023/10/15 4:33:54", 160002113211, LEFT, 13651.00, 97.00, 4296.00, 7.11, 96.44
RIGHT, 132938504, "2023/10/15 4:39:17", 16000287245, LEFT, 12062.00, 95.00, 4449.00, 7.88, 80.14
RIGHT, 132985089, "2023/10/15 4:40:03", 160001217120, LEFT, 4287.00, 36.00, 1504.00, 8.40, 77.31
RIGHT, 133153569, "2023/10/15 4:42:52", 16000286244, LEFT, 15594.00, 115.00, 4937.00, 7.37, 92.67
RIGHT, 133265773, "2023/10/15 4:44:44", 16000287245, RIGHT, 8998.00, 62.00, 2785.00, 6.89, 100.21
RIGHT, 133269759, "2023/10/15 4:44:48", 160001217120, LEFT, 8143.00, 64.00, 2874.00, 7.86, 82.33
RIGHT, 133321315, "2023/10/15 4:45:39", 16000069229, LEFT, 5642.00, 44.00, 2030.00, 7.80, 82.09
RIGHT, 133424812, "2023/10/15 4:47:23", 160002113211, LEFT, 4829.00, 37.00, 1464.00, 7.66, 90.95
RIGHT, 133433589, "2023/10/15 4:47:32", 16000287245, LEFT, 2443.00, 22.00, 847.00, 9.01, 72.55
RIGHT, 133662725, "2023/10/15 4:51:21", 16000069229, RIGHT, 5683.00, 44.00, 1959.00, 7.74, 84.64
RIGHT, 133801709, "2023/10/15 4:53:40", 160001217120, LEFT, 5189.00, 42.00, 1874.00, 8.09, 78.93
RIGHT, 134004524, "2023/10/15 4:57:02", 16000287245, LEFT, 12096.00, 93.00, 4035.00, 7.69, 86.68
RIGHT, 134012301, "2023/10/15 4:57:10", 16000069229, RIGHT, 10017.00, 79.00, 3850.00, 7.89, 78.06
RIGHT, 134550141, "2023/10/15 5:06:08", 160002113211, LEFT, 7750.00, 63.00, 2669.00, 8.13, 80.65
RIGHT, 134628842, "2023/10/15 5:07:27", 16000069229, LEFT, 7116.00, 58.00, 3197.00, 8.15, 67.57
RIGHT, 134755672, "2023/10/15 5:09:33", 16000069229, RIGHT, 1700.00, 16.00, 722.00, 9.41, 61.13
RIGHT, 134770678, "2023/10/15 5:09:48", 16000069229, RIGHT, 651.00, 7.00, 257.00, 10.75, 56.29
RIGHT, 134781103, "2023/10/15 5:09:59", 16000287245, LEFT, 8528.00, 66.00, 2931.00, 7.74, 84.80
RIGHT, 135153088, "2023/10/15 5:16:11", 160001217120, LEFT, 9741.00, 72.00, 3447.00, 7.39, 87.42
RIGHT, 135310260, "2023/10/15 5:18:48", 160002113211, LEFT, 15549.00, 121.00, 5143.00, 7.78, 86.00
RIGHT, 135440894, "2023/10/15 5:20:58", 16000069229, RIGHT, 7257.00, 58.00, 2886.00, 7.99, 75.36
RIGHT, 136218038, "2023/10/15 5:33:55", 16000286244, RIGHT, 9282.00, 59.00, 2681.00, 6.36, 111.88
RIGHT, 136297548, "2023/10/15 5:35:15", 16000069229, LEFT, 11748.00, 89.00, 4427.00, 7.58, 82.26
RIGHT, 137148633, "2023/10/15 5:49:26", 16000286244, LEFT, 3805.00, 33.00, 1287.00, 8.67, 76.30
RIGHT, 137215383, "2023/10/15 5:50:32", 160002113211, LEFT, 13127.00, 99.00, 4290.00, 7.54, 89.26
RIGHT, 138594017, "2023/10/15 6:13:31", 160001217120, LEFT, 15456.00, 108.00, 4908.00, 6.99, 97.67
RIGHT, 139069991, "2023/10/15 6:21:27", 160001217120, LEFT, 8294.00, 64.00, 2886.00, 7.72, 84.50
RIGHT, 140804618, "2023/10/15 6:50:21", 16000287245, LEFT, 7768.00, 53.00, 2094.00, 6.82, 107.06
RIGHT, 141550826, "2023/10/15 7:02:47", 16000287245, LEFT, 8104.00, 63.00, 2744.00, 7.77, 85.08
RIGHT, 142039169, "2023/10/15 7:10:55", 160002113211, LEFT, 17289.00, 123.00, 5669.00, 7.11, 94.47
RIGHT, 142067957, "2023/10/15 7:11:24", 16000287245, LEFT, 12903.00, 99.00, 4831.00, 7.67, 81.54
RIGHT, 143637358, "2023/10/15 7:37:33", 16000287245, RIGHT, 5471.00, 39.00, 1659.00, 7.13, 97.74
RIGHT, 150612820, "2023/10/15 9:33:47", 16000286244, LEFT, 9167.00, 63.00, 2986.00, 6.87, 98.11
RIGHT, 154003352, "2023/10/15 10:30:17", 16000287245, LEFT, 16351.00, 115.00, 6086.00, 7.03, 89.26
RIGHT, 155125785, "2023/10/15 10:48:59", 160001217120, LEFT, 12048.00, 91.00, 4249.00, 7.55, 85.70
RIGHT, 155149371, "2023/10/15 10:49:23", 160001217120, LEFT, 1323.00, 12.00, 549.00, 9.07, 64.50
RIGHT, 155680046, "2023/10/15 10:58:14", 16000286244, RIGHT, 6460.00, 45.00, 2146.00, 6.97, 95.87
RIGHT, 155688865, "2023/10/15 10:58:22", 16000286244, RIGHT, 7556.00, 42.00, 2192.00, 5.56, 127.71
RIGHT, 162180199, "2023/10/15 12:46:33", 16000069229, LEFT, 8184.00, 60.00, 3267.00, 7.33, 81.95
RIGHT, 162401911, "2023/10/15 12:50:14", 16000069229, RIGHT, 1951.00, 18.00, 706.00, 9.23, 69.17
RIGHT, 162416643, "2023/10/15 12:50:29", 16000069229, LEFT, 1388.00, 13.00, 547.00, 9.37, 64.69
RIGHT, 168530906, "2023/10/15 14:32:22", 160002113211, LEFT, 7542.00, 60.00, 2761.00, 7.96, 79.68
RIGHT, 169021260, "2023/10/15 14:40:32", 160002113211, RIGHT, 3390.00, 29.00, 1242.00, 8.55, 74.07
RIGHT, 169025285, "2023/10/15 14:40:36", 160002113211, RIGHT, 2940.00, 14.00, 661.00, 4.76, 162.79
RIGHT, 169030964, "2023/10/15 14:40:42", 160002113211, RIGHT, 4692.00, 21.00, 883.00, 4.48, 181.38
RIGHT, 169032642, "2023/10/15 14:40:44", 160002113211, RIGHT, 546.00, 4.00, 192.00, 7.33, 88.50
RIGHT, 169791704, "2023/10/15 14:53:23", 16000286244, RIGHT, 4364.00, 34.00, 1515.00, 7.79, 83.79
RIGHT, 169974758, "2023/10/15 14:56:26", 16000286244, RIGHT, 1471.00, 13.00, 539.00, 8.84, 71.69
RIGHT, 169988085, "2023/10/15 14:56:39", 16000286244, RIGHT, 409.00, 4.00, 171.00, 9.78, 59.50
RIGHT, 170021366, "2023/10/15 14:57:12", 16000286244, LEFT, 1026.00, 6.00, 713.00, 5.85, 52.17
RIGHT, 170023007, "2023/10/15 14:57:14", 16000286244, LEFT, 985.00, 4.00, 540.00, 4.06, 111.25
RIGHT, 170224839, "2023/10/15 15:00:36", 16000286244, LEFT, 2172.00, 14.00, 582.00, 6.45, 113.57
RIGHT, 170326683, "2023/10/15 15:02:18", 16000286244, RIGHT, 8451.00, 61.00, 2811.00, 7.22, 92.46
RIGHT, 171297570, "2023/10/15 15:18:28", 16000286244, RIGHT, 11532.00, 80.00, 3639.00, 6.94, 98.66
RIGHT, 172642184, "2023/10/15 15:40:53", 16000069229, LEFT, 11371.00, 83.00, 4322.00, 7.30, 84.93
RIGHT, 174285556, "2023/10/15 16:08:16", 160001217120, RIGHT, 9228.00, 68.00, 3091.00, 7.37, 90.25
RIGHT, 174336132, "2023/10/15 16:09:06", 160001217120, LEFT, 2879.00, 25.00, 1191.00, 8.68, 67.52
RIGHT, 174341021, "2023/10/15 16:09:11", 160001217120, LEFT, 414.00, 4.00, 191.00, 9.66, 55.75
RIGHT, 174934593, "2023/10/15 16:19:05", 160002113211, LEFT, 7665.00, 53.00, 2602.00, 6.91, 95.53
RIGHT, 175159179, "2023/10/15 16:22:49", 160001217120, RIGHT, 10446.00, 73.00, 3785.00, 6.99, 91.25
RIGHT, 175685071, "2023/10/15 16:31:35", 16000287245, LEFT, 7789.00, 58.00, 2828.00, 7.45, 85.53
RIGHT, 176170202, "2023/10/15 16:39:40", 16000287245, RIGHT, 6618.00, 41.00, 1831.00, 6.20, 116.76
RIGHT, 176416771, "2023/10/15 16:43:46", 16000287245, RIGHT, 5305.00, 43.00, 1812.00, 8.11, 81.23
RIGHT, 177022229, "2023/10/15 16:53:52", 16000287245, LEFT, 6890.00, 53.00, 2539.00, 7.69, 82.09
RIGHT, 177399897, "2023/10/15 17:00:09", 16000287245, LEFT, 449.00, 5.00, 192.00, 11.14, 51.40
RIGHT, 181011113, "2023/10/15 18:00:20", 160002113211, RIGHT, 11692.00, 80.00, 3723.00, 6.84, 99.61
RIGHT, 181118217, "2023/10/15 18:02:07", 160001217120, LEFT, 4704.00, 39.00, 1723.00, 8.29, 76.44
RIGHT, 181239763, "2023/10/15 18:04:09", 16000069229, LEFT, 6920.00, 48.00, 2435.00, 6.94, 93.44
RIGHT, 181388493, "2023/10/15 18:06:37", 160001217120, LEFT, 2856.00, 25.00, 1083.00, 8.75, 70.92
RIGHT, 181519414, "2023/10/15 18:08:48", 16000287245, LEFT, 6783.00, 44.00, 2073.00, 6.49, 107.05
RIGHT, 181554549, "2023/10/15 18:09:23", 16000069229, RIGHT, 9797.00, 73.00, 3694.00, 7.45, 83.60
RIGHT, 181684646, "2023/10/15 18:11:33", 160001217120, RIGHT, 3105.00, 24.00, 950.00, 7.73, 89.79
RIGHT, 182496376, "2023/10/15 18:25:05", 160002113211, LEFT, 10815.00, 81.00, 3478.00, 7.49, 90.58
RIGHT, 183164567, "2023/10/15 18:36:13", 16000286244, RIGHT, 10675.00, 74.00, 3210.00, 6.93, 100.88
RIGHT, 183367882, "2023/10/15 18:39:36", 16000287245, RIGHT, 8182.00, 58.00, 2586.00, 7.09, 96.48
RIGHT, 183714073, "2023/10/15 18:45:22", 160002113211, LEFT, 4957.00, 41.00, 1827.00, 8.27, 76.34
RIGHT, 183729941, "2023/10/15 18:45:38", 16000286244, LEFT, 10161.00, 72.00, 3053.00, 7.09, 98.72
RIGHT, 183732315, "2023/10/15 18:45:40", 16000286244, LEFT, 605.00, 5.00, 237.00, 8.26, 73.60
RIGHT, 183979534, "2023/10/15 18:49:48", 16000069229, LEFT, 8524.00, 66.00, 3199.00, 7.74, 80.68
RIGHT, 184001141, "2023/10/15 18:50:09", 160001217120, LEFT, 7067.00, 57.00, 2552.00, 8.07, 79.21
RIGHT, 184004895, "2023/10/15 18:50:13", 160001217120, LEFT, 1868.00, 14.00, 610.00, 7.49, 89.86
RIGHT, 184042093, "2023/10/15 18:50:50", 160002113211, LEFT, 2225.00, 20.00, 796.00, 8.99, 71.45
RIGHT, 184339712, "2023/10/15 18:55:48", 16000069229, LEFT, 4239.00, 34.00, 1503.00, 8.02, 80.47
RIGHT, 184460293, "2023/10/15 18:57:48", 16000287245, LEFT, 7970.00, 62.00, 2812.00, 7.78, 83.19
RIGHT, 184460559, "2023/10/15 18:57:49", 16000069229, RIGHT, 3445.00, 28.00, 1288.00, 8.13, 77.04
RIGHT, 184586724, "2023/10/15 18:59:55", 160001217120, LEFT, 4184.00, 34.00, 1437.00, 8.13, 80.79
RIGHT, 184607237, "2023/10/15 19:00:15", 160001217120, RIGHT, 929.00, 5.00, 221.00, 5.38, 141.60
RIGHT, 184613510, "2023/10/15 19:00:21", 160002113211, RIGHT, 2018.00, 18.00, 734.00, 8.92, 71.33
RIGHT, 184851739, "2023/10/15 19:04:20", 16000069229, LEFT, 2483.00, 22.00, 933.00, 8.86, 70.45
RIGHT, 184934242, "2023/10/15 19:05:42", 160001217120, LEFT, 318.00, 4.00, 137.00, 12.58, 45.25
RIGHT, 184943365, "2023/10/15 19:05:51", 16000287245, LEFT, 312.00, 3.00, 101.00, 9.62, 70.33
RIGHT, 185112669, "2023/10/15 19:08:40", 16000286244, RIGHT, 8862.00, 56.00, 2334.00, 6.32, 116.57
RIGHT, 185126464, "2023/10/15 19:08:54", 16000287245, RIGHT, 8424.00, 65.00, 2823.00, 7.72, 86.17
RIGHT, 185222164, "2023/10/15 19:10:30", 16000286244, LEFT, 10872.00, 77.00, 3198.00, 7.08, 99.66
RIGHT, 185299853, "2023/10/15 19:11:48", 160001217120, RIGHT, 5820.00, 45.00, 2016.00, 7.73, 84.53
RIGHT, 185330543, "2023/10/15 19:12:18", 16000069229, LEFT, 7954.00, 50.00, 2682.00, 6.29, 105.44
RIGHT, 185374499, "2023/10/15 19:13:02", 16000069229, RIGHT, 1019.00, 9.00, 356.00, 8.83, 73.67
RIGHT, 185696508, "2023/10/15 19:18:24", 160002113211, RIGHT, 8601.00, 66.00, 2765.00, 7.67, 88.42
RIGHT, 185787650, "2023/10/15 19:19:55", 160001217120, LEFT, 5137.00, 42.00, 1756.00, 8.18, 80.50
RIGHT, 185791239, "2023/10/15 19:19:59", 160001217120, LEFT, 1777.00, 15.00, 604.00, 8.44, 78.20
RIGHT, 185994076, "2023/10/15 19:23:22", 16000287245, RIGHT, 8923.00, 65.00, 2891.00, 7.28, 92.80
RIGHT, 186019015, "2023/10/15 19:23:47", 160001217120, RIGHT, 3836.00, 27.00, 1124.00, 7.04, 100.44
RIGHT, 186051324, "2023/10/15 19:24:19", 16000069229, LEFT, 9771.00, 75.00, 3528.00, 7.68, 83.24
RIGHT, 186065106, "2023/10/15 19:24:33", 160002113211, LEFT, 4811.00, 39.00, 1604.00, 8.11, 82.23
RIGHT, 186216113, "2023/10/15 19:27:04", 16000287245, LEFT, 5919.00, 47.00, 2043.00, 7.94, 82.47
RIGHT, 186506117, "2023/10/15 19:31:54", 16000069229, LEFT, 7264.00, 56.00, 2675.00, 7.71, 81.95
RIGHT, 186519367, "2023/10/15 19:32:07", 160001217120, RIGHT, 424.00, 5.00, 178.00, 11.79, 49.20
RIGHT, 186545261, "2023/10/15 19:32:33", 16000069229, LEFT, 3078.00, 26.00, 1211.00, 8.45, 71.81
RIGHT, 186559642, "2023/10/15 19:32:47", 16000286244, RIGHT, 15254.00, 105.00, 5020.00, 6.88, 97.47
RIGHT, 186729118, "2023/10/15 19:35:36", 16000287245, LEFT, 12109.00, 93.00, 4302.00, 7.68, 83.95
RIGHT, 186929150, "2023/10/15 19:38:56", 160001217120, RIGHT, 7687.00, 58.00, 2417.00, 7.55, 90.86
RIGHT, 186968730, "2023/10/15 19:39:36", 16000069229, LEFT, 4316.00, 36.00, 1694.00, 8.34, 72.83
RIGHT, 187066771, "2023/10/15 19:41:14", 16000286244, RIGHT, 6456.00, 41.00, 1769.00, 6.35, 114.32
RIGHT, 187219651, "2023/10/15 19:43:47", 16000287245, RIGHT, 2852.00, 19.00, 764.00, 6.66, 109.89
RIGHT, 187294291, "2023/10/15 19:45:01", 160002113211, RIGHT, 11665.00, 95.00, 4331.00, 8.14, 77.20
RIGHT, 187317217, "2023/10/15 19:45:24", 16000069229, RIGHT, 9146.00, 67.00, 3466.00, 7.33, 84.78
RIGHT, 187347319, "2023/10/15 19:45:54", 16000069229, LEFT, 1807.00, 15.00, 675.00, 8.30, 75.47
RIGHT, 187349547, "2023/10/15 19:45:57", 16000069229, LEFT, 712.00, 6.00, 309.00, 8.43, 67.17
RIGHT, 187398473, "2023/10/15 19:46:46", 160001217120, LEFT, 5668.00, 39.00, 1695.00, 6.88, 101.87
RIGHT, 187611768, "2023/10/15 19:50:19", 160001217120, LEFT, 3991.00, 34.00, 1418.00, 8.52, 75.68
RIGHT, 187613892, "2023/10/15 19:50:21", 160001217120, LEFT, 806.00, 7.00, 311.00, 8.68, 70.71
RIGHT, 187696383, "2023/10/15 19:51:43", 160002113211, LEFT, 16978.00, 134.00, 6549.00, 7.89, 77.83
RIGHT, 187909652, "2023/10/15 19:55:17", 16000287245, LEFT, 6713.00, 53.00, 2218.00, 7.90, 84.81
RIGHT, 187963012, "2023/10/15 19:56:10", 160001217120, RIGHT, 1353.00, 7.00, 765.00, 5.17, 84.00
RIGHT, 187987708, "2023/10/15 19:56:35", 16000286244, RIGHT, 11387.00, 79.00, 3532.00, 6.94, 99.43
RIGHT, 187990976, "2023/10/15 19:56:38", 160001217120, LEFT, 631.00, 6.00, 206.00, 9.51, 70.83
RIGHT, 188133673, "2023/10/15 19:59:01", 16000286244, RIGHT, 7933.00, 53.00, 2403.00, 6.68, 104.34
RIGHT, 188278099, "2023/10/15 20:01:25", 16000287245, LEFT, 5724.00, 48.00, 2010.00, 8.39, 77.37
RIGHT, 188419750, "2023/10/15 20:03:47", 160002113211, LEFT, 11265.00, 94.00, 4290.00, 8.34, 74.20
RIGHT, 188431405, "2023/10/15 20:03:58", 16000287245, RIGHT, 6788.00, 53.00, 2384.00, 7.81, 83.09
RIGHT, 188516853, "2023/10/15 20:05:24", 160001217120, RIGHT, 8772.00, 63.00, 2858.00, 7.18, 93.87
RIGHT, 188607342, "2023/10/15 20:06:54", 16000286244, LEFT, 11135.00, 71.00, 3076.00, 6.38, 113.51
RIGHT, 189007057, "2023/10/15 20:13:34", 160002113211, RIGHT, 6431.00, 55.00, 2402.00, 8.55, 73.25
RIGHT, 189067273, "2023/10/15 20:14:34", 16000287245, RIGHT, 7097.00, 55.00, 2447.00, 7.75, 84.55
RIGHT, 189217425, "2023/10/15 20:17:04", 16000286244, LEFT, 6134.00, 41.00, 1743.00, 6.68, 107.10
RIGHT, 189530860, "2023/10/15 20:22:17", 160001217120, RIGHT, 5637.00, 43.00, 1757.00, 7.63, 90.23
RIGHT, 189754439, "2023/10/15 20:26:01", 160001217120, RIGHT, 324.00, 4.00, 131.00, 12.35, 48.25
RIGHT, 189767663, "2023/10/15 20:26:14", 160001217120, LEFT, 6505.00, 52.00, 2312.00, 7.99, 80.63
RIGHT, 189822657, "2023/10/15 20:27:09", 16000287245, LEFT, 6925.00, 51.00, 2291.00, 7.36, 90.86
RIGHT, 189822933, "2023/10/15 20:27:09", 16000069229, RIGHT, 6819.00, 51.00, 2485.00, 7.48, 84.98
RIGHT, 189854101, "2023/10/15 20:27:41", 16000286244, RIGHT, 6147.00, 47.00, 2018.00, 7.65, 87.85
RIGHT, 190231088, "2023/10/15 20:33:57", 160001217120, LEFT, 2650.00, 23.00, 932.00, 8.68, 74.70
RIGHT, 190413010, "2023/10/15 20:36:59", 160002113211, LEFT, 15257.00, 121.00, 5488.00, 7.93, 80.74
RIGHT, 190445632, "2023/10/15 20:37:32", 160002113211, LEFT, 2054.00, 17.00, 670.00, 8.28, 81.41
RIGHT, 190447735, "2023/10/15 20:37:34", 160002113211, LEFT, 1091.00, 10.00, 380.00, 9.17, 71.10
RIGHT, 190498435, "2023/10/15 20:38:25", 16000286244, LEFT, 7213.00, 54.00, 2312.00, 7.49, 90.76
RIGHT, 190652014, "2023/10/15 20:40:58", 160001217120, LEFT, 6844.00, 55.00, 2451.00, 8.04, 79.87
RIGHT, 190664813, "2023/10/15 20:41:11", 16000287245, RIGHT, 5850.00, 40.00, 1712.00, 6.84, 103.45
RIGHT, 190862228, "2023/10/15 20:44:28", 160001217120, LEFT, 591.00, 4.00, 303.00, 6.77, 72.00
RIGHT, 190872108, "2023/10/15 20:44:38", 160001217120, LEFT, 1029.00, 5.00, 401.00, 4.86, 125.60
RIGHT, 190887956, "2023/10/15 20:44:54", 16000286244, LEFT, 4310.00, 32.00, 1261.00, 7.42, 95.28
RIGHT, 190896124, "2023/10/15 20:45:02", 16000287245, LEFT, 5440.00, 45.00, 1863.00, 8.27, 79.49
RIGHT, 191126831, "2023/10/15 20:48:53", 160002113211, LEFT, 5324.00, 44.00, 1776.00, 8.26, 80.64
RIGHT, 191138950, "2023/10/15 20:49:05", 160001217120, LEFT, 7435.00, 53.00, 2310.00, 7.13, 96.70
RIGHT, 191479380, "2023/10/15 20:54:45", 16000287245, LEFT, 8873.00, 69.00, 3120.00, 7.78, 83.38
RIGHT, 191617243, "2023/10/15 20:57:03", 16000286244, LEFT, 13934.00, 95.00, 4004.00, 6.82, 104.53
RIGHT, 191659869, "2023/10/15 20:57:46", 160001217120, LEFT, 1463.00, 6.00, 1070.00, 4.10, 65.50
RIGHT, 191671063, "2023/10/15 20:57:57", 160001217120, LEFT, 1510.00, 7.00, 937.00, 4.64, 81.86
RIGHT, 191692614, "2023/10/15 20:58:19", 160001217120, LEFT, 490.00, 5.00, 262.00, 10.20, 45.60
RIGHT, 191694851, "2023/10/15 20:58:21", 160001217120, LEFT, 283.00, 3.00, 137.00, 10.60, 48.67
RIGHT, 191716082, "2023/10/15 20:58:42", 160001217120, LEFT, 777.00, 4.00, 250.00, 5.15, 131.75
RIGHT, 191722910, "2023/10/15 20:58:49", 160001217120, LEFT, 373.00, 4.00, 151.00, 10.72, 55.50
